current_date_formatted,current_label_en,current_lat,current_lng,current_confirmed
12.06.2020,Kyivska,50.299214,30.455333,1931
13.06.2020,Kyivska,50.299214,30.455333,1961
14.06.2020,Kyivska,50.299214,30.455333,1995
15.06.2020,Kyivska,50.299214,30.455333,2024
16.06.2020,Kyivska,50.299214,30.455333,2049
17.06.2020,Kyivska,50.299214,30.455333,2078
18.06.2020,Kyivska,50.299214,30.455333,2119
19.06.2020,Kyivska,50.299214,30.455333,2142
20.06.2020,Kyivska,50.299214,30.455333,2174
21.06.2020,Kyivska,50.299214,30.455333,2208
22.06.2020,Kyivska,50.299214,30.455333,2236
23.06.2020,Kyivska,50.299214,30.455333,2285
24.06.2020,Kyivska,50.299214,30.455333,2332
25.06.2020,Kyivska,50.299214,30.455333,2373
26.06.2020,Kyivska,50.299214,30.455333,2419
27.06.2020,Kyivska,50.299214,30.455333,2469
28.06.2020,Kyivska,50.299214,30.455333,2506
29.06.2020,Kyivska,50.299214,30.455333,2546
30.06.2020,Kyivska,50.299214,30.455333,2585
01.07.2020,Kyivska,50.299214,30.455333,2610
02.07.2020,Kyivska,50.299214,30.455333,2655
03.07.2020,Kyivska,50.299214,30.455333,2702
04.07.2020,Kyivska,50.299214,30.455333,2747
05.07.2020,Kyivska,50.299214,30.455333,2774
06.07.2020,Kyivska,50.299214,30.455333,2789
07.07.2020,Kyivska,50.299214,30.455333,2809
08.07.2020,Kyivska,50.299214,30.455333,2853
09.07.2020,Kyivska,50.299214,30.455333,2895
10.07.2020,Kyivska,50.299214,30.455333,2940
11.07.2020,Kyivska,50.299214,30.455333,2986
12.07.2020,Kyivska,50.299214,30.455333,3026
13.07.2020,Kyivska,50.299214,30.455333,3068
14.07.2020,Kyivska,50.299214,30.455333,3090
15.07.2020,Kyivska,50.299214,30.455333,3128
16.07.2020,Kyivska,50.299214,30.455333,3144
17.07.2020,Kyivska,50.299214,30.455333,3184
18.07.2020,Kyivska,50.299214,30.455333,3229
19.07.2020,Kyivska,50.299214,30.455333,3271
20.07.2020,Kyivska,50.299214,30.455333,3308
21.07.2020,Kyivska,50.299214,30.455333,3332
22.07.2020,Kyivska,50.299214,30.455333,3359
23.07.2020,Kyivska,50.299214,30.455333,3391
24.07.2020,Kyivska,50.299214,30.455333,3421
25.07.2020,Kyivska,50.299214,30.455333,3461
26.07.2020,Kyivska,50.299214,30.455333,3503
27.07.2020,Kyivska,50.299214,30.455333,3548
28.07.2020,Kyivska,50.299214,30.455333,3590
29.07.2020,Kyivska,50.299214,30.455333,3629
30.07.2020,Kyivska,50.299214,30.455333,3672
31.07.2020,Kyivska,50.299214,30.455333,3716
01.08.2020,Kyivska,50.299214,30.455333,3787
02.08.2020,Kyivska,50.299214,30.455333,3823
03.08.2020,Kyivska,50.299214,30.455333,3845
04.08.2020,Kyivska,50.299214,30.455333,3877
05.08.2020,Kyivska,50.299214,30.455333,3942
06.08.2020,Kyivska,50.299214,30.455333,3980
07.08.2020,Kyivska,50.299214,30.455333,4058
08.08.2020,Kyivska,50.299214,30.455333,4128
09.08.2020,Kyivska,50.299214,30.455333,4176
10.08.2020,Kyivska,50.299214,30.455333,4197
11.08.2020,Kyivska,50.299214,30.455333,4239
12.08.2020,Kyivska,50.299214,30.455333,4307
13.08.2020,Kyivska,50.299214,30.455333,4377
14.08.2020,Kyivska,50.299214,30.455333,4429
15.08.2020,Kyivska,50.299214,30.455333,4495
16.08.2020,Kyivska,50.299214,30.455333,4530
17.08.2020,Kyivska,50.299214,30.455333,4554
18.08.2020,Kyivska,50.299214,30.455333,4620
19.08.2020,Kyivska,50.299214,30.455333,4685
20.08.2020,Kyivska,50.299214,30.455333,4727
21.08.2020,Kyivska,50.299214,30.455333,4805
22.08.2020,Kyivska,50.299214,30.455333,4881
23.08.2020,Kyivska,50.299214,30.455333,4952
24.08.2020,Kyivska,50.299214,30.455333,5025
25.08.2020,Kyivska,50.299214,30.455333,5115
26.08.2020,Kyivska,50.299214,30.455333,5211
27.08.2020,Kyivska,50.299214,30.455333,5305
28.08.2020,Kyivska,50.299214,30.455333,5397
29.08.2020,Kyivska,50.299214,30.455333,5489
30.08.2020,Kyivska,50.299214,30.455333,5580
31.08.2020,Kyivska,50.299214,30.455333,5669
01.09.2020,Kyivska,50.299214,30.455333,5755
02.09.2020,Kyivska,50.299214,30.455333,5842
03.09.2020,Kyivska,50.299214,30.455333,5931
04.09.2020,Kyivska,50.299214,30.455333,6017
05.09.2020,Kyivska,50.299214,30.455333,6105
06.09.2020,Kyivska,50.299214,30.455333,6192
07.09.2020,Kyivska,50.299214,30.455333,6278
08.09.2020,Kyivska,50.299214,30.455333,6370
09.09.2020,Kyivska,50.299214,30.455333,6459
10.09.2020,Kyivska,50.299214,30.455333,6554
11.09.2020,Kyivska,50.299214,30.455333,6648
12.09.2020,Kyivska,50.299214,30.455333,6750
13.09.2020,Kyivska,50.299214,30.455333,6849
14.09.2020,Kyivska,50.299214,30.455333,6961
15.09.2020,Kyivska,50.299214,30.455333,7079
16.09.2020,Kyivska,50.299214,30.455333,7207
17.09.2020,Kyivska,50.299214,30.455333,7342
18.09.2020,Kyivska,50.299214,30.455333,7476
19.09.2020,Kyivska,50.299214,30.455333,7611
20.09.2020,Kyivska,50.299214,30.455333,7744
21.09.2020,Kyivska,50.299214,30.455333,7880
22.09.2020,Kyivska,50.299214,30.455333,8020
13.03.2020,Luhanska,48.985624,39.018116,0
14.03.2020,Luhanska,48.985624,39.018116,0
15.03.2020,Luhanska,48.985624,39.018116,0
16.03.2020,Luhanska,48.985624,39.018116,0
17.03.2020,Luhanska,48.985624,39.018116,0
18.03.2020,Luhanska,48.985624,39.018116,0
19.03.2020,Luhanska,48.985624,39.018116,0
20.03.2020,Luhanska,48.985624,39.018116,0
21.03.2020,Luhanska,48.985624,39.018116,0
22.03.2020,Luhanska,48.985624,39.018116,0
23.03.2020,Luhanska,48.985624,39.018116,0
24.03.2020,Luhanska,48.985624,39.018116,0
25.03.2020,Luhanska,48.985624,39.018116,1
26.03.2020,Luhanska,48.985624,39.018116,1
27.03.2020,Luhanska,48.985624,39.018116,1
28.03.2020,Luhanska,48.985624,39.018116,2
29.03.2020,Luhanska,48.985624,39.018116,2
30.03.2020,Luhanska,48.985624,39.018116,2
31.03.2020,Luhanska,48.985624,39.018116,3
01.04.2020,Luhanska,48.985624,39.018116,3
02.04.2020,Luhanska,48.985624,39.018116,3
03.04.2020,Luhanska,48.985624,39.018116,3
04.04.2020,Luhanska,48.985624,39.018116,3
05.04.2020,Luhanska,48.985624,39.018116,3
06.04.2020,Luhanska,48.985624,39.018116,3
07.04.2020,Luhanska,48.985624,39.018116,3
08.04.2020,Luhanska,48.985624,39.018116,3
09.04.2020,Luhanska,48.985624,39.018116,3
10.04.2020,Luhanska,48.985624,39.018116,3
11.04.2020,Luhanska,48.985624,39.018116,3
12.04.2020,Luhanska,48.985624,39.018116,3
13.04.2020,Luhanska,48.985624,39.018116,3
14.04.2020,Luhanska,48.985624,39.018116,3
15.04.2020,Luhanska,48.985624,39.018116,4
16.04.2020,Luhanska,48.985624,39.018116,4
17.04.2020,Luhanska,48.985624,39.018116,9
18.04.2020,Luhanska,48.985624,39.018116,9
19.04.2020,Luhanska,48.985624,39.018116,24
20.04.2020,Luhanska,48.985624,39.018116,24
21.04.2020,Luhanska,48.985624,39.018116,25
22.04.2020,Luhanska,48.985624,39.018116,26
23.04.2020,Luhanska,48.985624,39.018116,27
24.04.2020,Luhanska,48.985624,39.018116,27
25.04.2020,Luhanska,48.985624,39.018116,28
26.04.2020,Luhanska,48.985624,39.018116,29
27.04.2020,Luhanska,48.985624,39.018116,29
28.04.2020,Luhanska,48.985624,39.018116,32
29.04.2020,Luhanska,48.985624,39.018116,33
30.04.2020,Luhanska,48.985624,39.018116,33
01.05.2020,Luhanska,48.985624,39.018116,35
02.05.2020,Luhanska,48.985624,39.018116,37
03.05.2020,Luhanska,48.985624,39.018116,37
04.05.2020,Luhanska,48.985624,39.018116,37
05.05.2020,Luhanska,48.985624,39.018116,38
06.05.2020,Luhanska,48.985624,39.018116,42
07.05.2020,Luhanska,48.985624,39.018116,42
08.05.2020,Luhanska,48.985624,39.018116,42
09.05.2020,Luhanska,48.985624,39.018116,42
10.05.2020,Luhanska,48.985624,39.018116,42
11.05.2020,Luhanska,48.985624,39.018116,42
12.05.2020,Luhanska,48.985624,39.018116,42
13.05.2020,Luhanska,48.985624,39.018116,42
14.05.2020,Luhanska,48.985624,39.018116,42
15.05.2020,Luhanska,48.985624,39.018116,42
16.05.2020,Luhanska,48.985624,39.018116,42
17.05.2020,Luhanska,48.985624,39.018116,42
18.05.2020,Luhanska,48.985624,39.018116,42
19.05.2020,Luhanska,48.985624,39.018116,42
20.05.2020,Luhanska,48.985624,39.018116,42
21.05.2020,Luhanska,48.985624,39.018116,43
22.05.2020,Luhanska,48.985624,39.018116,43
23.05.2020,Luhanska,48.985624,39.018116,43
24.05.2020,Luhanska,48.985624,39.018116,43
25.05.2020,Luhanska,48.985624,39.018116,43
26.05.2020,Luhanska,48.985624,39.018116,44
27.05.2020,Luhanska,48.985624,39.018116,45
28.05.2020,Luhanska,48.985624,39.018116,45
29.05.2020,Luhanska,48.985624,39.018116,46
30.05.2020,Luhanska,48.985624,39.018116,46
31.05.2020,Luhanska,48.985624,39.018116,47
01.06.2020,Luhanska,48.985624,39.018116,47
02.06.2020,Luhanska,48.985624,39.018116,47
03.06.2020,Luhanska,48.985624,39.018116,49
04.06.2020,Luhanska,48.985624,39.018116,51
05.06.2020,Luhanska,48.985624,39.018116,51
06.06.2020,Luhanska,48.985624,39.018116,52
07.06.2020,Luhanska,48.985624,39.018116,54
08.06.2020,Luhanska,48.985624,39.018116,54
09.06.2020,Luhanska,48.985624,39.018116,54
10.06.2020,Luhanska,48.985624,39.018116,54
11.06.2020,Luhanska,48.985624,39.018116,54
12.06.2020,Luhanska,48.985624,39.018116,54
13.06.2020,Luhanska,48.985624,39.018116,56
14.06.2020,Luhanska,48.985624,39.018116,56
15.06.2020,Luhanska,48.985624,39.018116,57
16.06.2020,Luhanska,48.985624,39.018116,60
17.06.2020,Luhanska,48.985624,39.018116,66
18.06.2020,Luhanska,48.985624,39.018116,68
19.06.2020,Luhanska,48.985624,39.018116,71
20.06.2020,Luhanska,48.985624,39.018116,72
21.06.2020,Luhanska,48.985624,39.018116,72
22.06.2020,Luhanska,48.985624,39.018116,72
23.06.2020,Luhanska,48.985624,39.018116,73
24.06.2020,Luhanska,48.985624,39.018116,75
25.06.2020,Luhanska,48.985624,39.018116,75
26.06.2020,Luhanska,48.985624,39.018116,76
27.06.2020,Luhanska,48.985624,39.018116,76
28.06.2020,Luhanska,48.985624,39.018116,80
29.06.2020,Luhanska,48.985624,39.018116,80
30.06.2020,Luhanska,48.985624,39.018116,80
01.07.2020,Luhanska,48.985624,39.018116,80
02.07.2020,Luhanska,48.985624,39.018116,83
03.07.2020,Luhanska,48.985624,39.018116,84
04.07.2020,Luhanska,48.985624,39.018116,84
05.07.2020,Luhanska,48.985624,39.018116,84
06.07.2020,Luhanska,48.985624,39.018116,84
07.07.2020,Luhanska,48.985624,39.018116,85
08.07.2020,Luhanska,48.985624,39.018116,87
09.07.2020,Luhanska,48.985624,39.018116,90
10.07.2020,Luhanska,48.985624,39.018116,90
11.07.2020,Luhanska,48.985624,39.018116,93
12.07.2020,Luhanska,48.985624,39.018116,93
13.07.2020,Luhanska,48.985624,39.018116,93
14.07.2020,Luhanska,48.985624,39.018116,95
15.07.2020,Luhanska,48.985624,39.018116,97
16.07.2020,Luhanska,48.985624,39.018116,98
17.07.2020,Luhanska,48.985624,39.018116,100
18.07.2020,Luhanska,48.985624,39.018116,105
19.07.2020,Luhanska,48.985624,39.018116,106
20.07.2020,Luhanska,48.985624,39.018116,106
21.07.2020,Luhanska,48.985624,39.018116,110
22.07.2020,Luhanska,48.985624,39.018116,110
23.07.2020,Luhanska,48.985624,39.018116,116
24.07.2020,Luhanska,48.985624,39.018116,118
25.07.2020,Luhanska,48.985624,39.018116,119
26.07.2020,Luhanska,48.985624,39.018116,120
27.07.2020,Luhanska,48.985624,39.018116,120
28.07.2020,Luhanska,48.985624,39.018116,121
29.07.2020,Luhanska,48.985624,39.018116,122
30.07.2020,Luhanska,48.985624,39.018116,122
31.07.2020,Luhanska,48.985624,39.018116,126
01.08.2020,Luhanska,48.985624,39.018116,127
02.08.2020,Luhanska,48.985624,39.018116,128
03.08.2020,Luhanska,48.985624,39.018116,128
04.08.2020,Luhanska,48.985624,39.018116,130
05.08.2020,Luhanska,48.985624,39.018116,135
06.08.2020,Luhanska,48.985624,39.018116,135
07.08.2020,Luhanska,48.985624,39.018116,146
08.08.2020,Luhanska,48.985624,39.018116,152
09.08.2020,Luhanska,48.985624,39.018116,153
10.08.2020,Luhanska,48.985624,39.018116,155
11.08.2020,Luhanska,48.985624,39.018116,157
12.08.2020,Luhanska,48.985624,39.018116,160
13.08.2020,Luhanska,48.985624,39.018116,170
14.08.2020,Luhanska,48.985624,39.018116,171
15.08.2020,Luhanska,48.985624,39.018116,178
16.08.2020,Luhanska,48.985624,39.018116,178
17.08.2020,Luhanska,48.985624,39.018116,184
18.08.2020,Luhanska,48.985624,39.018116,185
19.08.2020,Luhanska,48.985624,39.018116,194
20.08.2020,Luhanska,48.985624,39.018116,204
21.08.2020,Luhanska,48.985624,39.018116,213
22.08.2020,Luhanska,48.985624,39.018116,232
23.08.2020,Luhanska,48.985624,39.018116,243
24.08.2020,Luhanska,48.985624,39.018116,244
25.08.2020,Luhanska,48.985624,39.018116,244
26.08.2020,Luhanska,48.985624,39.018116,247
27.08.2020,Luhanska,48.985624,39.018116,264
28.08.2020,Luhanska,48.985624,39.018116,274
29.08.2020,Luhanska,48.985624,39.018116,295
30.08.2020,Luhanska,48.985624,39.018116,312
31.08.2020,Luhanska,48.985624,39.018116,315
01.09.2020,Luhanska,48.985624,39.018116,320
02.09.2020,Luhanska,48.985624,39.018116,346
03.09.2020,Luhanska,48.985624,39.018116,373
04.09.2020,Luhanska,48.985624,39.018116,393
05.09.2020,Luhanska,48.985624,39.018116,415
06.09.2020,Luhanska,48.985624,39.018116,431
07.09.2020,Luhanska,48.985624,39.018116,434
08.09.2020,Luhanska,48.985624,39.018116,448
09.09.2020,Luhanska,48.985624,39.018116,480
10.09.2020,Luhanska,48.985624,39.018116,503
11.09.2020,Luhanska,48.985624,39.018116,532
12.09.2020,Luhanska,48.985624,39.018116,562
13.09.2020,Luhanska,48.985624,39.018116,586
14.09.2020,Luhanska,48.985624,39.018116,600
15.09.2020,Luhanska,48.985624,39.018116,620
16.09.2020,Luhanska,48.985624,39.018116,653
17.09.2020,Luhanska,48.985624,39.018116,689
18.09.2020,Luhanska,48.985624,39.018116,706
19.09.2020,Luhanska,48.985624,39.018116,735
20.09.2020,Luhanska,48.985624,39.018116,754
21.09.2020,Luhanska,48.985624,39.018116,759
22.09.2020,Luhanska,48.985624,39.018116,767
13.03.2020,Lvivska,49.717422,23.916561,0
14.03.2020,Lvivska,49.717422,23.916561,0
15.03.2020,Lvivska,49.717422,23.916561,0
16.03.2020,Lvivska,49.717422,23.916561,0
17.03.2020,Lvivska,49.717422,23.916561,0
18.03.2020,Lvivska,49.717422,23.916561,0
19.03.2020,Lvivska,49.717422,23.916561,0
20.03.2020,Lvivska,49.717422,23.916561,1
21.03.2020,Lvivska,49.717422,23.916561,1
22.03.2020,Lvivska,49.717422,23.916561,2
23.03.2020,Lvivska,49.717422,23.916561,2
24.03.2020,Lvivska,49.717422,23.916561,2
25.03.2020,Lvivska,49.717422,23.916561,2
26.03.2020,Lvivska,49.717422,23.916561,2
27.03.2020,Lvivska,49.717422,23.916561,3
28.03.2020,Lvivska,49.717422,23.916561,5
29.03.2020,Lvivska,49.717422,23.916561,5
30.03.2020,Lvivska,49.717422,23.916561,6
31.03.2020,Lvivska,49.717422,23.916561,6
01.04.2020,Lvivska,49.717422,23.916561,11
02.04.2020,Lvivska,49.717422,23.916561,13
03.04.2020,Lvivska,49.717422,23.916561,14
04.04.2020,Lvivska,49.717422,23.916561,15
05.04.2020,Lvivska,49.717422,23.916561,15
06.04.2020,Lvivska,49.717422,23.916561,27
07.04.2020,Lvivska,49.717422,23.916561,29
08.04.2020,Lvivska,49.717422,23.916561,36
09.04.2020,Lvivska,49.717422,23.916561,61
10.04.2020,Lvivska,49.717422,23.916561,82
11.04.2020,Lvivska,49.717422,23.916561,96
12.04.2020,Lvivska,49.717422,23.916561,111
13.04.2020,Lvivska,49.717422,23.916561,124
14.04.2020,Lvivska,49.717422,23.916561,136
15.04.2020,Lvivska,49.717422,23.916561,152
16.04.2020,Lvivska,49.717422,23.916561,166
17.04.2020,Lvivska,49.717422,23.916561,203
18.04.2020,Lvivska,49.717422,23.916561,221
19.04.2020,Lvivska,49.717422,23.916561,245
20.04.2020,Lvivska,49.717422,23.916561,253
21.04.2020,Lvivska,49.717422,23.916561,256
22.04.2020,Lvivska,49.717422,23.916561,274
23.04.2020,Lvivska,49.717422,23.916561,282
24.04.2020,Lvivska,49.717422,23.916561,298
25.04.2020,Lvivska,49.717422,23.916561,317
26.04.2020,Lvivska,49.717422,23.916561,348
27.04.2020,Lvivska,49.717422,23.916561,358
28.04.2020,Lvivska,49.717422,23.916561,371
29.04.2020,Lvivska,49.717422,23.916561,405
30.04.2020,Lvivska,49.717422,23.916561,430
01.05.2020,Lvivska,49.717422,23.916561,454
02.05.2020,Lvivska,49.717422,23.916561,465
03.05.2020,Lvivska,49.717422,23.916561,473
04.05.2020,Lvivska,49.717422,23.916561,506
05.05.2020,Lvivska,49.717422,23.916561,514
06.05.2020,Lvivska,49.717422,23.916561,553
07.05.2020,Lvivska,49.717422,23.916561,595
08.05.2020,Lvivska,49.717422,23.916561,660
09.05.2020,Lvivska,49.717422,23.916561,699
10.05.2020,Lvivska,49.717422,23.916561,753
11.05.2020,Lvivska,49.717422,23.916561,798
12.05.2020,Lvivska,49.717422,23.916561,825
13.05.2020,Lvivska,49.717422,23.916561,870
14.05.2020,Lvivska,49.717422,23.916561,904
15.05.2020,Lvivska,49.717422,23.916561,942
16.05.2020,Lvivska,49.717422,23.916561,969
17.05.2020,Lvivska,49.717422,23.916561,1019
18.05.2020,Lvivska,49.717422,23.916561,1066
19.05.2020,Lvivska,49.717422,23.916561,1098
20.05.2020,Lvivska,49.717422,23.916561,1136
21.05.2020,Lvivska,49.717422,23.916561,1175
22.05.2020,Lvivska,49.717422,23.916561,1240
23.05.2020,Lvivska,49.717422,23.916561,1285
24.05.2020,Lvivska,49.717422,23.916561,1333
25.05.2020,Lvivska,49.717422,23.916561,1360
26.05.2020,Lvivska,49.717422,23.916561,1405
27.05.2020,Lvivska,49.717422,23.916561,1443
28.05.2020,Lvivska,49.717422,23.916561,1513
29.05.2020,Lvivska,49.717422,23.916561,1563
30.05.2020,Lvivska,49.717422,23.916561,1619
31.05.2020,Lvivska,49.717422,23.916561,1669
01.06.2020,Lvivska,49.717422,23.916561,1700
02.06.2020,Lvivska,49.717422,23.916561,1734
03.06.2020,Lvivska,49.717422,23.916561,1830
04.06.2020,Lvivska,49.717422,23.916561,1915
05.06.2020,Lvivska,49.717422,23.916561,1988
06.06.2020,Lvivska,49.717422,23.916561,2053
07.06.2020,Lvivska,49.717422,23.916561,2121
08.06.2020,Lvivska,49.717422,23.916561,2162
09.06.2020,Lvivska,49.717422,23.916561,2211
10.06.2020,Lvivska,49.717422,23.916561,2289
11.06.2020,Lvivska,49.717422,23.916561,2414
12.06.2020,Lvivska,49.717422,23.916561,2526
13.06.2020,Lvivska,49.717422,23.916561,2658
14.06.2020,Lvivska,49.717422,23.916561,2797
15.06.2020,Lvivska,49.717422,23.916561,2933
16.06.2020,Lvivska,49.717422,23.916561,3072
17.06.2020,Lvivska,49.717422,23.916561,3227
18.06.2020,Lvivska,49.717422,23.916561,3398
19.06.2020,Lvivska,49.717422,23.916561,3540
20.06.2020,Lvivska,49.717422,23.916561,3679
21.06.2020,Lvivska,49.717422,23.916561,3780
22.06.2020,Lvivska,49.717422,23.916561,3980
23.06.2020,Lvivska,49.717422,23.916561,4220
24.06.2020,Lvivska,49.717422,23.916561,4423
25.06.2020,Lvivska,49.717422,23.916561,4627
26.06.2020,Lvivska,49.717422,23.916561,4836
27.06.2020,Lvivska,49.717422,23.916561,5004
28.06.2020,Lvivska,49.717422,23.916561,5177
29.06.2020,Lvivska,49.717422,23.916561,5292
30.06.2020,Lvivska,49.717422,23.916561,5435
01.07.2020,Lvivska,49.717422,23.916561,5578
02.07.2020,Lvivska,49.717422,23.916561,5730
03.07.2020,Lvivska,49.717422,23.916561,5883
04.07.2020,Lvivska,49.717422,23.916561,6059
05.07.2020,Lvivska,49.717422,23.916561,6197
06.07.2020,Lvivska,49.717422,23.916561,6301
07.07.2020,Lvivska,49.717422,23.916561,6445
08.07.2020,Lvivska,49.717422,23.916561,6562
09.07.2020,Lvivska,49.717422,23.916561,6681
10.07.2020,Lvivska,49.717422,23.916561,6763
11.07.2020,Lvivska,49.717422,23.916561,6882
12.07.2020,Lvivska,49.717422,23.916561,7003
13.07.2020,Lvivska,49.717422,23.916561,7107
14.07.2020,Lvivska,49.717422,23.916561,7254
15.07.2020,Lvivska,49.717422,23.916561,7425
16.07.2020,Lvivska,49.717422,23.916561,7622
17.07.2020,Lvivska,49.717422,23.916561,7754
18.07.2020,Lvivska,49.717422,23.916561,7891
19.07.2020,Lvivska,49.717422,23.916561,8000
20.07.2020,Lvivska,49.717422,23.916561,8115
21.07.2020,Lvivska,49.717422,23.916561,8229
22.07.2020,Lvivska,49.717422,23.916561,8353
23.07.2020,Lvivska,49.717422,23.916561,8462
24.07.2020,Lvivska,49.717422,23.916561,8588
25.07.2020,Lvivska,49.717422,23.916561,8702
26.07.2020,Lvivska,49.717422,23.916561,8832
27.07.2020,Lvivska,49.717422,23.916561,8952
28.07.2020,Lvivska,49.717422,23.916561,9099
29.07.2020,Lvivska,49.717422,23.916561,9248
30.07.2020,Lvivska,49.717422,23.916561,9379
31.07.2020,Lvivska,49.717422,23.916561,9526
01.08.2020,Lvivska,49.717422,23.916561,9671
02.08.2020,Lvivska,49.717422,23.916561,9783
03.08.2020,Lvivska,49.717422,23.916561,9921
04.08.2020,Lvivska,49.717422,23.916561,10067
05.08.2020,Lvivska,49.717422,23.916561,10223
06.08.2020,Lvivska,49.717422,23.916561,10420
07.08.2020,Lvivska,49.717422,23.916561,10572
08.08.2020,Lvivska,49.717422,23.916561,10726
09.08.2020,Lvivska,49.717422,23.916561,10851
10.08.2020,Lvivska,49.717422,23.916561,10981
11.08.2020,Lvivska,49.717422,23.916561,11142
12.08.2020,Lvivska,49.717422,23.916561,11308
13.08.2020,Lvivska,49.717422,23.916561,11474
14.08.2020,Lvivska,49.717422,23.916561,11658
15.08.2020,Lvivska,49.717422,23.916561,11824
16.08.2020,Lvivska,49.717422,23.916561,11951
17.08.2020,Lvivska,49.717422,23.916561,12079
18.08.2020,Lvivska,49.717422,23.916561,12260
19.08.2020,Lvivska,49.717422,23.916561,12448
20.08.2020,Lvivska,49.717422,23.916561,12631
21.08.2020,Lvivska,49.717422,23.916561,12793
22.08.2020,Lvivska,49.717422,23.916561,12965
23.08.2020,Lvivska,49.717422,23.916561,13111
24.08.2020,Lvivska,49.717422,23.916561,13253
25.08.2020,Lvivska,49.717422,23.916561,13389
26.08.2020,Lvivska,49.717422,23.916561,13560
27.08.2020,Lvivska,49.717422,23.916561,13763
28.08.2020,Lvivska,49.717422,23.916561,13978
29.08.2020,Lvivska,49.717422,23.916561,14168
30.08.2020,Lvivska,49.717422,23.916561,14356
31.08.2020,Lvivska,49.717422,23.916561,14510
01.09.2020,Lvivska,49.717422,23.916561,14703
02.09.2020,Lvivska,49.717422,23.916561,14907
03.09.2020,Lvivska,49.717422,23.916561,15116
04.09.2020,Lvivska,49.717422,23.916561,15312
05.09.2020,Lvivska,49.717422,23.916561,15507
06.09.2020,Lvivska,49.717422,23.916561,15695
07.09.2020,Lvivska,49.717422,23.916561,15881
08.09.2020,Lvivska,49.717422,23.916561,16073
09.09.2020,Lvivska,49.717422,23.916561,16269
10.09.2020,Lvivska,49.717422,23.916561,16452
11.09.2020,Lvivska,49.717422,23.916561,16626
12.09.2020,Lvivska,49.717422,23.916561,16774
13.09.2020,Lvivska,49.717422,23.916561,16914
14.09.2020,Lvivska,49.717422,23.916561,17057
15.09.2020,Lvivska,49.717422,23.916561,17243
16.09.2020,Lvivska,49.717422,23.916561,17430
17.09.2020,Lvivska,49.717422,23.916561,17664
18.09.2020,Lvivska,49.717422,23.916561,17869
19.09.2020,Lvivska,49.717422,23.916561,18129
20.09.2020,Lvivska,49.717422,23.916561,18317
21.09.2020,Lvivska,49.717422,23.916561,18518
22.09.2020,Lvivska,49.717422,23.916561,18793
13.03.2020,Mykolaivska,47.438413,31.778998,0
14.03.2020,Mykolaivska,47.438413,31.778998,0
15.03.2020,Mykolaivska,47.438413,31.778998,0
16.03.2020,Mykolaivska,47.438413,31.778998,0
17.03.2020,Mykolaivska,47.438413,31.778998,0
18.03.2020,Mykolaivska,47.438413,31.778998,0
19.03.2020,Mykolaivska,47.438413,31.778998,0
20.03.2020,Mykolaivska,47.438413,31.778998,0
21.03.2020,Mykolaivska,47.438413,31.778998,0
22.03.2020,Mykolaivska,47.438413,31.778998,0
23.03.2020,Mykolaivska,47.438413,31.778998,0
24.03.2020,Mykolaivska,47.438413,31.778998,0
25.03.2020,Mykolaivska,47.438413,31.778998,0
26.03.2020,Mykolaivska,47.438413,31.778998,0
27.03.2020,Mykolaivska,47.438413,31.778998,0
28.03.2020,Mykolaivska,47.438413,31.778998,1
29.03.2020,Mykolaivska,47.438413,31.778998,0
30.03.2020,Mykolaivska,47.438413,31.778998,0
31.03.2020,Mykolaivska,47.438413,31.778998,0
01.04.2020,Mykolaivska,47.438413,31.778998,0
02.04.2020,Mykolaivska,47.438413,31.778998,0
03.04.2020,Mykolaivska,47.438413,31.778998,0
04.04.2020,Mykolaivska,47.438413,31.778998,0
05.04.2020,Mykolaivska,47.438413,31.778998,0
06.04.2020,Mykolaivska,47.438413,31.778998,0
07.04.2020,Mykolaivska,47.438413,31.778998,0
08.04.2020,Mykolaivska,47.438413,31.778998,0
09.04.2020,Mykolaivska,47.438413,31.778998,0
10.04.2020,Mykolaivska,47.438413,31.778998,0
11.04.2020,Mykolaivska,47.438413,31.778998,0
12.04.2020,Mykolaivska,47.438413,31.778998,2
13.04.2020,Mykolaivska,47.438413,31.778998,5
14.04.2020,Mykolaivska,47.438413,31.778998,5
15.04.2020,Mykolaivska,47.438413,31.778998,14
16.04.2020,Mykolaivska,47.438413,31.778998,22
17.04.2020,Mykolaivska,47.438413,31.778998,22
18.04.2020,Mykolaivska,47.438413,31.778998,31
19.04.2020,Mykolaivska,47.438413,31.778998,37
20.04.2020,Mykolaivska,47.438413,31.778998,37
21.04.2020,Mykolaivska,47.438413,31.778998,41
22.04.2020,Mykolaivska,47.438413,31.778998,82
23.04.2020,Mykolaivska,47.438413,31.778998,99
24.04.2020,Mykolaivska,47.438413,31.778998,103
25.04.2020,Mykolaivska,47.438413,31.778998,103
26.04.2020,Mykolaivska,47.438413,31.778998,111
27.04.2020,Mykolaivska,47.438413,31.778998,115
28.04.2020,Mykolaivska,47.438413,31.778998,116
29.04.2020,Mykolaivska,47.438413,31.778998,116
30.04.2020,Mykolaivska,47.438413,31.778998,126
01.05.2020,Mykolaivska,47.438413,31.778998,126
02.05.2020,Mykolaivska,47.438413,31.778998,140
03.05.2020,Mykolaivska,47.438413,31.778998,149
04.05.2020,Mykolaivska,47.438413,31.778998,161
05.05.2020,Mykolaivska,47.438413,31.778998,163
