current_date_formatted,current_label_en,current_death
15.05.2020,Lvivska,23
16.05.2020,Lvivska,27
17.05.2020,Lvivska,27
18.05.2020,Lvivska,30
19.05.2020,Lvivska,30
20.05.2020,Lvivska,31
21.05.2020,Lvivska,32
22.05.2020,Lvivska,33
23.05.2020,Lvivska,33
24.05.2020,Lvivska,35
25.05.2020,Lvivska,36
26.05.2020,Lvivska,42
27.05.2020,Lvivska,43
28.05.2020,Lvivska,48
29.05.2020,Lvivska,49
30.05.2020,Lvivska,53
31.05.2020,Lvivska,54
01.06.2020,Lvivska,55
02.06.2020,Lvivska,58
03.06.2020,Lvivska,59
04.06.2020,Lvivska,62
05.06.2020,Lvivska,63
06.06.2020,Lvivska,67
07.06.2020,Lvivska,69
08.06.2020,Lvivska,71
09.06.2020,Lvivska,73
10.06.2020,Lvivska,77
11.06.2020,Lvivska,87
12.06.2020,Lvivska,90
13.06.2020,Lvivska,92
14.06.2020,Lvivska,92
15.06.2020,Lvivska,95
16.06.2020,Lvivska,96
17.06.2020,Lvivska,105
18.06.2020,Lvivska,107
19.06.2020,Lvivska,111
20.06.2020,Lvivska,111
21.06.2020,Lvivska,114
22.06.2020,Lvivska,114
23.06.2020,Lvivska,117
24.06.2020,Lvivska,120
25.06.2020,Lvivska,123
26.06.2020,Lvivska,126
27.06.2020,Lvivska,131
28.06.2020,Lvivska,137
29.06.2020,Lvivska,143
30.06.2020,Lvivska,146
01.07.2020,Lvivska,146
02.07.2020,Lvivska,146
03.07.2020,Lvivska,157
04.07.2020,Lvivska,159
05.07.2020,Lvivska,162
06.07.2020,Lvivska,164
07.07.2020,Lvivska,164
08.07.2020,Lvivska,170
09.07.2020,Lvivska,174
10.07.2020,Lvivska,178
11.07.2020,Lvivska,181
12.07.2020,Lvivska,183
13.07.2020,Lvivska,186
14.07.2020,Lvivska,188
15.07.2020,Lvivska,193
16.07.2020,Lvivska,199
17.07.2020,Lvivska,203
18.07.2020,Lvivska,207
19.07.2020,Lvivska,208
20.07.2020,Lvivska,209
21.07.2020,Lvivska,212
22.07.2020,Lvivska,212
23.07.2020,Lvivska,216
24.07.2020,Lvivska,221
25.07.2020,Lvivska,227
26.07.2020,Lvivska,233
27.07.2020,Lvivska,238
28.07.2020,Lvivska,245
29.07.2020,Lvivska,249
30.07.2020,Lvivska,255
31.07.2020,Lvivska,260
01.08.2020,Lvivska,260
02.08.2020,Lvivska,265
03.08.2020,Lvivska,267
04.08.2020,Lvivska,273
05.08.2020,Lvivska,275
06.08.2020,Lvivska,283
07.08.2020,Lvivska,294
08.08.2020,Lvivska,299
09.08.2020,Lvivska,302
10.08.2020,Lvivska,305
11.08.2020,Lvivska,309
12.08.2020,Lvivska,310
13.08.2020,Lvivska,314
14.08.2020,Lvivska,318
15.08.2020,Lvivska,324
16.08.2020,Lvivska,328
17.08.2020,Lvivska,334
18.08.2020,Lvivska,337
19.08.2020,Lvivska,338
20.08.2020,Lvivska,344
21.08.2020,Lvivska,347
22.08.2020,Lvivska,350
23.08.2020,Lvivska,354
24.08.2020,Lvivska,358
25.08.2020,Lvivska,364
26.08.2020,Lvivska,367
27.08.2020,Lvivska,374
28.08.2020,Lvivska,381
29.08.2020,Lvivska,386
30.08.2020,Lvivska,389
31.08.2020,Lvivska,394
01.09.2020,Lvivska,402
02.09.2020,Lvivska,412
03.09.2020,Lvivska,423
04.09.2020,Lvivska,434
05.09.2020,Lvivska,440
06.09.2020,Lvivska,442
07.09.2020,Lvivska,447
08.09.2020,Lvivska,452
09.09.2020,Lvivska,454
10.09.2020,Lvivska,455
11.09.2020,Lvivska,462
12.09.2020,Lvivska,468
13.09.2020,Lvivska,472
14.09.2020,Lvivska,474
15.09.2020,Lvivska,478
16.09.2020,Lvivska,487
17.09.2020,Lvivska,497
18.09.2020,Lvivska,507
19.09.2020,Lvivska,515
20.09.2020,Lvivska,521
21.09.2020,Lvivska,526
22.09.2020,Lvivska,527
13.03.2020,Mykolaivska,0
14.03.2020,Mykolaivska,0
15.03.2020,Mykolaivska,0
16.03.2020,Mykolaivska,0
17.03.2020,Mykolaivska,0
18.03.2020,Mykolaivska,0
19.03.2020,Mykolaivska,0
20.03.2020,Mykolaivska,0
21.03.2020,Mykolaivska,0
22.03.2020,Mykolaivska,0
23.03.2020,Mykolaivska,0
24.03.2020,Mykolaivska,0
25.03.2020,Mykolaivska,0
26.03.2020,Mykolaivska,0
27.03.2020,Mykolaivska,0
28.03.2020,Mykolaivska,0
29.03.2020,Mykolaivska,0
30.03.2020,Mykolaivska,0
31.03.2020,Mykolaivska,0
01.04.2020,Mykolaivska,0
02.04.2020,Mykolaivska,0
03.04.2020,Mykolaivska,0
04.04.2020,Mykolaivska,0
05.04.2020,Mykolaivska,0
06.04.2020,Mykolaivska,0
07.04.2020,Mykolaivska,0
08.04.2020,Mykolaivska,0
09.04.2020,Mykolaivska,0
10.04.2020,Mykolaivska,0
11.04.2020,Mykolaivska,0
12.04.2020,Mykolaivska,0
13.04.2020,Mykolaivska,0
14.04.2020,Mykolaivska,0
15.04.2020,Mykolaivska,0
16.04.2020,Mykolaivska,0
17.04.2020,Mykolaivska,0
18.04.2020,Mykolaivska,0
19.04.2020,Mykolaivska,0
20.04.2020,Mykolaivska,0
21.04.2020,Mykolaivska,0
22.04.2020,Mykolaivska,1
23.04.2020,Mykolaivska,1
24.04.2020,Mykolaivska,1
25.04.2020,Mykolaivska,1
26.04.2020,Mykolaivska,1
27.04.2020,Mykolaivska,2
28.04.2020,Mykolaivska,2
29.04.2020,Mykolaivska,2
30.04.2020,Mykolaivska,2
01.05.2020,Mykolaivska,2
02.05.2020,Mykolaivska,3
03.05.2020,Mykolaivska,3
04.05.2020,Mykolaivska,3
05.05.2020,Mykolaivska,4
06.05.2020,Mykolaivska,5
07.05.2020,Mykolaivska,5
08.05.2020,Mykolaivska,5
09.05.2020,Mykolaivska,5
10.05.2020,Mykolaivska,5
11.05.2020,Mykolaivska,5
12.05.2020,Mykolaivska,5
13.05.2020,Mykolaivska,5
14.05.2020,Mykolaivska,5
15.05.2020,Mykolaivska,5
16.05.2020,Mykolaivska,6
17.05.2020,Mykolaivska,6
18.05.2020,Mykolaivska,6
19.05.2020,Mykolaivska,6
20.05.2020,Mykolaivska,6
21.05.2020,Mykolaivska,7
22.05.2020,Mykolaivska,7
23.05.2020,Mykolaivska,7
24.05.2020,Mykolaivska,7
25.05.2020,Mykolaivska,7
26.05.2020,Mykolaivska,7
27.05.2020,Mykolaivska,7
28.05.2020,Mykolaivska,7
29.05.2020,Mykolaivska,7
30.05.2020,Mykolaivska,7
31.05.2020,Mykolaivska,7
01.06.2020,Mykolaivska,7
02.06.2020,Mykolaivska,7
03.06.2020,Mykolaivska,7
04.06.2020,Mykolaivska,7
05.06.2020,Mykolaivska,7
06.06.2020,Mykolaivska,7
07.06.2020,Mykolaivska,7
08.06.2020,Mykolaivska,7
09.06.2020,Mykolaivska,7
10.06.2020,Mykolaivska,7
11.06.2020,Mykolaivska,7
12.06.2020,Mykolaivska,7
13.06.2020,Mykolaivska,7
14.06.2020,Mykolaivska,7
15.06.2020,Mykolaivska,7
16.06.2020,Mykolaivska,7
17.06.2020,Mykolaivska,7
18.06.2020,Mykolaivska,7
19.06.2020,Mykolaivska,7
20.06.2020,Mykolaivska,7
21.06.2020,Mykolaivska,7
22.06.2020,Mykolaivska,7
23.06.2020,Mykolaivska,9
24.06.2020,Mykolaivska,9
25.06.2020,Mykolaivska,9
26.06.2020,Mykolaivska,9
27.06.2020,Mykolaivska,9
28.06.2020,Mykolaivska,10
29.06.2020,Mykolaivska,10
30.06.2020,Mykolaivska,10
01.07.2020,Mykolaivska,10
02.07.2020,Mykolaivska,10
03.07.2020,Mykolaivska,10
04.07.2020,Mykolaivska,10
05.07.2020,Mykolaivska,10
06.07.2020,Mykolaivska,11
07.07.2020,Mykolaivska,11
08.07.2020,Mykolaivska,11
09.07.2020,Mykolaivska,11
10.07.2020,Mykolaivska,11
11.07.2020,Mykolaivska,11
12.07.2020,Mykolaivska,11
13.07.2020,Mykolaivska,11
14.07.2020,Mykolaivska,12
15.07.2020,Mykolaivska,12
16.07.2020,Mykolaivska,12
17.07.2020,Mykolaivska,12
18.07.2020,Mykolaivska,12
19.07.2020,Mykolaivska,12
20.07.2020,Mykolaivska,12
21.07.2020,Mykolaivska,12
22.07.2020,Mykolaivska,12
23.07.2020,Mykolaivska,12
24.07.2020,Mykolaivska,12
25.07.2020,Mykolaivska,12
26.07.2020,Mykolaivska,13
27.07.2020,Mykolaivska,13
28.07.2020,Mykolaivska,13
29.07.2020,Mykolaivska,14
30.07.2020,Mykolaivska,14
31.07.2020,Mykolaivska,14
01.08.2020,Mykolaivska,14
02.08.2020,Mykolaivska,14
03.08.2020,Mykolaivska,14
04.08.2020,Mykolaivska,14
05.08.2020,Mykolaivska,14
06.08.2020,Mykolaivska,14
07.08.2020,Mykolaivska,15
08.08.2020,Mykolaivska,15
09.08.2020,Mykolaivska,16
10.08.2020,Mykolaivska,17
11.08.2020,Mykolaivska,18
12.08.2020,Mykolaivska,18
13.08.2020,Mykolaivska,18
14.08.2020,Mykolaivska,18
15.08.2020,Mykolaivska,18
16.08.2020,Mykolaivska,18
17.08.2020,Mykolaivska,18
18.08.2020,Mykolaivska,18
19.08.2020,Mykolaivska,18
20.08.2020,Mykolaivska,18
21.08.2020,Mykolaivska,18
22.08.2020,Mykolaivska,18
23.08.2020,Mykolaivska,18
24.08.2020,Mykolaivska,19
25.08.2020,Mykolaivska,19
26.08.2020,Mykolaivska,21
27.08.2020,Mykolaivska,22
28.08.2020,Mykolaivska,23
29.08.2020,Mykolaivska,25
30.08.2020,Mykolaivska,26
31.08.2020,Mykolaivska,28
01.09.2020,Mykolaivska,29
02.09.2020,Mykolaivska,31
03.09.2020,Mykolaivska,34
04.09.2020,Mykolaivska,34
05.09.2020,Mykolaivska,36
06.09.2020,Mykolaivska,37
07.09.2020,Mykolaivska,39
08.09.2020,Mykolaivska,40
09.09.2020,Mykolaivska,40
10.09.2020,Mykolaivska,43
11.09.2020,Mykolaivska,45
12.09.2020,Mykolaivska,45
13.09.2020,Mykolaivska,45
14.09.2020,Mykolaivska,48
15.09.2020,Mykolaivska,51
16.09.2020,Mykolaivska,53
17.09.2020,Mykolaivska,53
18.09.2020,Mykolaivska,56
19.09.2020,Mykolaivska,57
20.09.2020,Mykolaivska,61
21.09.2020,Mykolaivska,63
22.09.2020,Mykolaivska,63
13.03.2020,Odeska,0
14.03.2020,Odeska,0
15.03.2020,Odeska,0
16.03.2020,Odeska,0
17.03.2020,Odeska,0
18.03.2020,Odeska,0
19.03.2020,Odeska,0
20.03.2020,Odeska,0
21.03.2020,Odeska,0
22.03.2020,Odeska,0
23.03.2020,Odeska,0
24.03.2020,Odeska,0
25.03.2020,Odeska,0
26.03.2020,Odeska,0
27.03.2020,Odeska,0
28.03.2020,Odeska,0
29.03.2020,Odeska,0
30.03.2020,Odeska,0
31.03.2020,Odeska,0
01.04.2020,Odeska,0
02.04.2020,Odeska,0
03.04.2020,Odeska,0
04.04.2020,Odeska,0
05.04.2020,Odeska,0
06.04.2020,Odeska,0
07.04.2020,Odeska,0
08.04.2020,Odeska,0
09.04.2020,Odeska,0
10.04.2020,Odeska,0
11.04.2020,Odeska,0
12.04.2020,Odeska,0
13.04.2020,Odeska,1
14.04.2020,Odeska,1
15.04.2020,Odeska,1
16.04.2020,Odeska,1
17.04.2020,Odeska,1
18.04.2020,Odeska,1
19.04.2020,Odeska,1
20.04.2020,Odeska,1
21.04.2020,Odeska,1
22.04.2020,Odeska,2
23.04.2020,Odeska,2
24.04.2020,Odeska,3
25.04.2020,Odeska,3
26.04.2020,Odeska,3
27.04.2020,Odeska,3
28.04.2020,Odeska,3
29.04.2020,Odeska,3
30.04.2020,Odeska,3
01.05.2020,Odeska,3
02.05.2020,Odeska,3
03.05.2020,Odeska,3
04.05.2020,Odeska,3
05.05.2020,Odeska,3
06.05.2020,Odeska,3
07.05.2020,Odeska,4
08.05.2020,Odeska,5
09.05.2020,Odeska,5
10.05.2020,Odeska,5
11.05.2020,Odeska,5
12.05.2020,Odeska,6
13.05.2020,Odeska,6
14.05.2020,Odeska,7
15.05.2020,Odeska,7
16.05.2020,Odeska,8
17.05.2020,Odeska,8
18.05.2020,Odeska,10
19.05.2020,Odeska,13
20.05.2020,Odeska,13
21.05.2020,Odeska,14
22.05.2020,Odeska,14
23.05.2020,Odeska,14
24.05.2020,Odeska,14
25.05.2020,Odeska,14
26.05.2020,Odeska,14
27.05.2020,Odeska,14
28.05.2020,Odeska,14
29.05.2020,Odeska,15
30.05.2020,Odeska,15
31.05.2020,Odeska,16
01.06.2020,Odeska,17
02.06.2020,Odeska,17
03.06.2020,Odeska,17
04.06.2020,Odeska,18
05.06.2020,Odeska,18
06.06.2020,Odeska,18
07.06.2020,Odeska,18
08.06.2020,Odeska,18
09.06.2020,Odeska,18
10.06.2020,Odeska,18
11.06.2020,Odeska,18
12.06.2020,Odeska,18
13.06.2020,Odeska,18
14.06.2020,Odeska,18
15.06.2020,Odeska,18
16.06.2020,Odeska,18
17.06.2020,Odeska,19
18.06.2020,Odeska,19
19.06.2020,Odeska,19
20.06.2020,Odeska,19
21.06.2020,Odeska,19
22.06.2020,Odeska,21
23.06.2020,Odeska,21
24.06.2020,Odeska,21
25.06.2020,Odeska,21
26.06.2020,Odeska,21
27.06.2020,Odeska,21
28.06.2020,Odeska,21
29.06.2020,Odeska,21
30.06.2020,Odeska,23
01.07.2020,Odeska,24
02.07.2020,Odeska,24
03.07.2020,Odeska,24
04.07.2020,Odeska,24
05.07.2020,Odeska,25
06.07.2020,Odeska,25
07.07.2020,Odeska,25
08.07.2020,Odeska,25
09.07.2020,Odeska,26
10.07.2020,Odeska,27
11.07.2020,Odeska,27
12.07.2020,Odeska,27
13.07.2020,Odeska,30
14.07.2020,Odeska,30
15.07.2020,Odeska,30
16.07.2020,Odeska,32
17.07.2020,Odeska,32
18.07.2020,Odeska,35
19.07.2020,Odeska,35
20.07.2020,Odeska,37
21.07.2020,Odeska,37
22.07.2020,Odeska,38
23.07.2020,Odeska,39
24.07.2020,Odeska,40
25.07.2020,Odeska,42
26.07.2020,Odeska,42
27.07.2020,Odeska,44
28.07.2020,Odeska,44
29.07.2020,Odeska,44
30.07.2020,Odeska,44
31.07.2020,Odeska,45
01.08.2020,Odeska,47
02.08.2020,Odeska,48
03.08.2020,Odeska,48
04.08.2020,Odeska,49
05.08.2020,Odeska,54
06.08.2020,Odeska,62
07.08.2020,Odeska,65
08.08.2020,Odeska,66
09.08.2020,Odeska,67
10.08.2020,Odeska,71
11.08.2020,Odeska,73
12.08.2020,Odeska,73
13.08.2020,Odeska,74
14.08.2020,Odeska,74
15.08.2020,Odeska,79
16.08.2020,Odeska,80
17.08.2020,Odeska,80
18.08.2020,Odeska,81
19.08.2020,Odeska,82
20.08.2020,Odeska,82
21.08.2020,Odeska,85
22.08.2020,Odeska,86
23.08.2020,Odeska,88
24.08.2020,Odeska,88
25.08.2020,Odeska,88
26.08.2020,Odeska,90
27.08.2020,Odeska,93
28.08.2020,Odeska,99
29.08.2020,Odeska,102
30.08.2020,Odeska,102
31.08.2020,Odeska,102
01.09.2020,Odeska,108
02.09.2020,Odeska,110
03.09.2020,Odeska,113
04.09.2020,Odeska,118
05.09.2020,Odeska,122
06.09.2020,Odeska,123
07.09.2020,Odeska,124
08.09.2020,Odeska,135
09.09.2020,Odeska,136
10.09.2020,Odeska,138
11.09.2020,Odeska,142
12.09.2020,Odeska,149
13.09.2020,Odeska,149
14.09.2020,Odeska,149
15.09.2020,Odeska,152
16.09.2020,Odeska,154
17.09.2020,Odeska,155
18.09.2020,Odeska,158
19.09.2020,Odeska,160
20.09.2020,Odeska,160
21.09.2020,Odeska,160
22.09.2020,Odeska,165
13.03.2020,Poltavska,0
14.03.2020,Poltavska,0
15.03.2020,Poltavska,0
16.03.2020,Poltavska,0
17.03.2020,Poltavska,0
18.03.2020,Poltavska,0
19.03.2020,Poltavska,0
20.03.2020,Poltavska,0
21.03.2020,Poltavska,0
22.03.2020,Poltavska,0
23.03.2020,Poltavska,0
24.03.2020,Poltavska,0
25.03.2020,Poltavska,0
26.03.2020,Poltavska,0
27.03.2020,Poltavska,0
28.03.2020,Poltavska,0
29.03.2020,Poltavska,0
30.03.2020,Poltavska,0
31.03.2020,Poltavska,0
01.04.2020,Poltavska,0
02.04.2020,Poltavska,0
03.04.2020,Poltavska,0
04.04.2020,Poltavska,0
05.04.2020,Poltavska,0
06.04.2020,Poltavska,0
07.04.2020,Poltavska,0
08.04.2020,Poltavska,0
09.04.2020,Poltavska,0
10.04.2020,Poltavska,0
11.04.2020,Poltavska,0
12.04.2020,Poltavska,0
13.04.2020,Poltavska,0
14.04.2020,Poltavska,0
15.04.2020,Poltavska,0
16.04.2020,Poltavska,1
17.04.2020,Poltavska,1
18.04.2020,Poltavska,1
19.04.2020,Poltavska,1
20.04.2020,Poltavska,1
21.04.2020,Poltavska,1
22.04.2020,Poltavska,1
23.04.2020,Poltavska,3
24.04.2020,Poltavska,3
25.04.2020,Poltavska,3
26.04.2020,Poltavska,3
27.04.2020,Poltavska,3
28.04.2020,Poltavska,3
29.04.2020,Poltavska,6
30.04.2020,Poltavska,6
01.05.2020,Poltavska,7
02.05.2020,Poltavska,7
03.05.2020,Poltavska,7
04.05.2020,Poltavska,8
05.05.2020,Poltavska,8
06.05.2020,Poltavska,8
07.05.2020,Poltavska,8
08.05.2020,Poltavska,8
09.05.2020,Poltavska,8
10.05.2020,Poltavska,8
11.05.2020,Poltavska,8
12.05.2020,Poltavska,8
13.05.2020,Poltavska,8
14.05.2020,Poltavska,8
15.05.2020,Poltavska,8
16.05.2020,Poltavska,9
17.05.2020,Poltavska,9
18.05.2020,Poltavska,9
19.05.2020,Poltavska,10
20.05.2020,Poltavska,10
21.05.2020,Poltavska,10
22.05.2020,Poltavska,10
23.05.2020,Poltavska,11
24.05.2020,Poltavska,11
25.05.2020,Poltavska,11
26.05.2020,Poltavska,12
27.05.2020,Poltavska,13
28.05.2020,Poltavska,13
29.05.2020,Poltavska,13
30.05.2020,Poltavska,13
31.05.2020,Poltavska,13
01.06.2020,Poltavska,13
02.06.2020,Poltavska,13
03.06.2020,Poltavska,13
04.06.2020,Poltavska,13
05.06.2020,Poltavska,13
06.06.2020,Poltavska,13
07.06.2020,Poltavska,13
08.06.2020,Poltavska,13
09.06.2020,Poltavska,13
10.06.2020,Poltavska,13
11.06.2020,Poltavska,13
12.06.2020,Poltavska,13
13.06.2020,Poltavska,13
14.06.2020,Poltavska,13
15.06.2020,Poltavska,13
16.06.2020,Poltavska,13
17.06.2020,Poltavska,13
18.06.2020,Poltavska,13
19.06.2020,Poltavska,13
20.06.2020,Poltavska,13
21.06.2020,Poltavska,13
22.06.2020,Poltavska,13
23.06.2020,Poltavska,13
24.06.2020,Poltavska,13
25.06.2020,Poltavska,13
26.06.2020,Poltavska,13
27.06.2020,Poltavska,13
28.06.2020,Poltavska,13
29.06.2020,Poltavska,13
30.06.2020,Poltavska,13
01.07.2020,Poltavska,13
02.07.2020,Poltavska,13
03.07.2020,Poltavska,13
04.07.2020,Poltavska,13
05.07.2020,Poltavska,13
06.07.2020,Poltavska,13
07.07.2020,Poltavska,13
08.07.2020,Poltavska,13
09.07.2020,Poltavska,13
10.07.2020,Poltavska,13
11.07.2020,Poltavska,13
12.07.2020,Poltavska,13
13.07.2020,Poltavska,13
14.07.2020,Poltavska,13
15.07.2020,Poltavska,13
16.07.2020,Poltavska,13
17.07.2020,Poltavska,13
18.07.2020,Poltavska,13
19.07.2020,Poltavska,13
20.07.2020,Poltavska,13
21.07.2020,Poltavska,13
22.07.2020,Poltavska,13
23.07.2020,Poltavska,14
24.07.2020,Poltavska,14
25.07.2020,Poltavska,14
26.07.2020,Poltavska,14
27.07.2020,Poltavska,14
28.07.2020,Poltavska,14
29.07.2020,Poltavska,15
30.07.2020,Poltavska,15
31.07.2020,Poltavska,15
01.08.2020,Poltavska,15
02.08.2020,Poltavska,15
03.08.2020,Poltavska,15
04.08.2020,Poltavska,15
05.08.2020,Poltavska,15
06.08.2020,Poltavska,15
07.08.2020,Poltavska,15
08.08.2020,Poltavska,15
09.08.2020,Poltavska,15
10.08.2020,Poltavska,15
11.08.2020,Poltavska,15
12.08.2020,Poltavska,15
13.08.2020,Poltavska,15
14.08.2020,Poltavska,15
15.08.2020,Poltavska,15
16.08.2020,Poltavska,15
17.08.2020,Poltavska,15
18.08.2020,Poltavska,15
19.08.2020,Poltavska,15
20.08.2020,Poltavska,16
21.08.2020,Poltavska,16
22.08.2020,Poltavska,16
23.08.2020,Poltavska,16
24.08.2020,Poltavska,17
25.08.2020,Poltavska,17
26.08.2020,Poltavska,17
27.08.2020,Poltavska,18
28.08.2020,Poltavska,20
29.08.2020,Poltavska,20
30.08.2020,Poltavska,20
31.08.2020,Poltavska,20
01.09.2020,Poltavska,20
02.09.2020,Poltavska,20
03.09.2020,Poltavska,22
04.09.2020,Poltavska,22
05.09.2020,Poltavska,22
06.09.2020,Poltavska,22
07.09.2020,Poltavska,22
08.09.2020,Poltavska,22
09.09.2020,Poltavska,24
10.09.2020,Poltavska,26
11.09.2020,Poltavska,26
12.09.2020,Poltavska,27
13.09.2020,Poltavska,27
14.09.2020,Poltavska,28
15.09.2020,Poltavska,30
16.09.2020,Poltavska,30
17.09.2020,Poltavska,33
18.09.2020,Poltavska,33
19.09.2020,Poltavska,33
20.09.2020,Poltavska,33
21.09.2020,Poltavska,33
22.09.2020,Poltavska,34
13.03.2020,Rivnenska,0
14.03.2020,Rivnenska,0
15.03.2020,Rivnenska,0
16.03.2020,Rivnenska,0
17.03.2020,Rivnenska,0
18.03.2020,Rivnenska,0
19.03.2020,Rivnenska,0
20.03.2020,Rivnenska,0
21.03.2020,Rivnenska,0
22.03.2020,Rivnenska,0
23.03.2020,Rivnenska,0
24.03.2020,Rivnenska,0
25.03.2020,Rivnenska,0
26.03.2020,Rivnenska,0
27.03.2020,Rivnenska,0
28.03.2020,Rivnenska,1
29.03.2020,Rivnenska,1
30.03.2020,Rivnenska,2
31.03.2020,Rivnenska,3
01.04.2020,Rivnenska,3
02.04.2020,Rivnenska,3
03.04.2020,Rivnenska,4
04.04.2020,Rivnenska,4
05.04.2020,Rivnenska,5
06.04.2020,Rivnenska,5
07.04.2020,Rivnenska,5
08.04.2020,Rivnenska,6
09.04.2020,Rivnenska,6
10.04.2020,Rivnenska,6
11.04.2020,Rivnenska,6
12.04.2020,Rivnenska,7
13.04.2020,Rivnenska,7
14.04.2020,Rivnenska,7
15.04.2020,Rivnenska,7
16.04.2020,Rivnenska,7
17.04.2020,Rivnenska,8
18.04.2020,Rivnenska,9
19.04.2020,Rivnenska,9
20.04.2020,Rivnenska,11
21.04.2020,Rivnenska,11
22.04.2020,Rivnenska,11
23.04.2020,Rivnenska,11
24.04.2020,Rivnenska,11
25.04.2020,Rivnenska,11
26.04.2020,Rivnenska,11
27.04.2020,Rivnenska,11
28.04.2020,Rivnenska,11
29.04.2020,Rivnenska,11
30.04.2020,Rivnenska,11
01.05.2020,Rivnenska,11
02.05.2020,Rivnenska,11
03.05.2020,Rivnenska,12
04.05.2020,Rivnenska,12
05.05.2020,Rivnenska,12
06.05.2020,Rivnenska,12
07.05.2020,Rivnenska,12
08.05.2020,Rivnenska,14
09.05.2020,Rivnenska,16
10.05.2020,Rivnenska,16
11.05.2020,Rivnenska,21
12.05.2020,Rivnenska,22
13.05.2020,Rivnenska,23
14.05.2020,Rivnenska,24
15.05.2020,Rivnenska,24
16.05.2020,Rivnenska,24
17.05.2020,Rivnenska,25
18.05.2020,Rivnenska,28
19.05.2020,Rivnenska,29
20.05.2020,Rivnenska,29
21.05.2020,Rivnenska,29
22.05.2020,Rivnenska,29
23.05.2020,Rivnenska,30
24.05.2020,Rivnenska,31
25.05.2020,Rivnenska,31
26.05.2020,Rivnenska,34
27.05.2020,Rivnenska,34
28.05.2020,Rivnenska,35
29.05.2020,Rivnenska,35
30.05.2020,Rivnenska,37
31.05.2020,Rivnenska,37
01.06.2020,Rivnenska,38
02.06.2020,Rivnenska,39
03.06.2020,Rivnenska,40
04.06.2020,Rivnenska,40
05.06.2020,Rivnenska,40
06.06.2020,Rivnenska,40
07.06.2020,Rivnenska,40
08.06.2020,Rivnenska,40
09.06.2020,Rivnenska,44
10.06.2020,Rivnenska,45
11.06.2020,Rivnenska,45
12.06.2020,Rivnenska,46
13.06.2020,Rivnenska,46
14.06.2020,Rivnenska,46
15.06.2020,Rivnenska,46
16.06.2020,Rivnenska,47
17.06.2020,Rivnenska,50
18.06.2020,Rivnenska,51
19.06.2020,Rivnenska,53
20.06.2020,Rivnenska,55
21.06.2020,Rivnenska,57
22.06.2020,Rivnenska,57
23.06.2020,Rivnenska,58
24.06.2020,Rivnenska,61
25.06.2020,Rivnenska,64
26.06.2020,Rivnenska,66
27.06.2020,Rivnenska,66
28.06.2020,Rivnenska,66
29.06.2020,Rivnenska,68
30.06.2020,Rivnenska,70
01.07.2020,Rivnenska,70
02.07.2020,Rivnenska,70
03.07.2020,Rivnenska,74
04.07.2020,Rivnenska,75
05.07.2020,Rivnenska,77
06.07.2020,Rivnenska,77
07.07.2020,Rivnenska,78
08.07.2020,Rivnenska,78
09.07.2020,Rivnenska,79
10.07.2020,Rivnenska,79
11.07.2020,Rivnenska,80
12.07.2020,Rivnenska,80
13.07.2020,Rivnenska,80
14.07.2020,Rivnenska,82
15.07.2020,Rivnenska,83
16.07.2020,Rivnenska,83
17.07.2020,Rivnenska,84
18.07.2020,Rivnenska,87
19.07.2020,Rivnenska,87
20.07.2020,Rivnenska,89
21.07.2020,Rivnenska,89
22.07.2020,Rivnenska,91
23.07.2020,Rivnenska,91
24.07.2020,Rivnenska,91
25.07.2020,Rivnenska,91
26.07.2020,Rivnenska,92
27.07.2020,Rivnenska,92
28.07.2020,Rivnenska,92
29.07.2020,Rivnenska,92
30.07.2020,Rivnenska,93
31.07.2020,Rivnenska,93
01.08.2020,Rivnenska,93
02.08.2020,Rivnenska,94
03.08.2020,Rivnenska,97
04.08.2020,Rivnenska,99
05.08.2020,Rivnenska,100
06.08.2020,Rivnenska,101
07.08.2020,Rivnenska,103
08.08.2020,Rivnenska,103
09.08.2020,Rivnenska,103
10.08.2020,Rivnenska,104
11.08.2020,Rivnenska,105
12.08.2020,Rivnenska,106
13.08.2020,Rivnenska,106
14.08.2020,Rivnenska,106
15.08.2020,Rivnenska,107
16.08.2020,Rivnenska,108
17.08.2020,Rivnenska,110
18.08.2020,Rivnenska,110
19.08.2020,Rivnenska,115
20.08.2020,Rivnenska,115
21.08.2020,Rivnenska,115
22.08.2020,Rivnenska,116
23.08.2020,Rivnenska,119
24.08.2020,Rivnenska,119
25.08.2020,Rivnenska,119
26.08.2020,Rivnenska,121
27.08.2020,Rivnenska,124
28.08.2020,Rivnenska,126
29.08.2020,Rivnenska,127
30.08.2020,Rivnenska,129
31.08.2020,Rivnenska,130
01.09.2020,Rivnenska,131
02.09.2020,Rivnenska,132
03.09.2020,Rivnenska,134
04.09.2020,Rivnenska,135
05.09.2020,Rivnenska,135
06.09.2020,Rivnenska,135
07.09.2020,Rivnenska,136
08.09.2020,Rivnenska,138
09.09.2020,Rivnenska,138
10.09.2020,Rivnenska,141
11.09.2020,Rivnenska,142
12.09.2020,Rivnenska,142
13.09.2020,Rivnenska,142
14.09.2020,Rivnenska,143
15.09.2020,Rivnenska,144
16.09.2020,Rivnenska,147
17.09.2020,Rivnenska,148
18.09.2020,Rivnenska,149
19.09.2020,Rivnenska,151
20.09.2020,Rivnenska,151
21.09.2020,Rivnenska,151
