Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
May-29,0.05,1182,366,460,2034,19073
May-29,0.5,1695,512,548,2830,23065,±29,±8,±5,±45,±211
May-29,0.95,2305,693,644,3788,27453
May-30,0.05,1178,367,470,2032,19407
May-30,0.5,1704,513,559,2841,23537,±29,±9,±5,±46,±218
May-30,0.95,2317,703,661,3794,27956
May-31,0.05,1194,367,479,2052,19758
May-31,0.5,1713,517,570,2856,23990,±30,±9,±5,±47,±225
May-31,0.95,2353,707,676,3839,28543
Jun-1,0.05,1190,368,488,2046,20115
Jun-1,0.5,1733,523,585,2872,24429,±30,±9,±5,±47,±232
Jun-1,0.95,2388,714,693,3871,29103
Jun-2,0.05,1196,363,499,2057,20462
Jun-2,0.5,1755,525,597,2903,24896,±31,±9,±5,±48,±239
Jun-2,0.95,2402,720,709,3926,29801
Jun-3,0.05,1188,365,507,2067,20808
Jun-3,0.5,1757,528,610,2916,25353,±31,±9,±6,±49,±247
Jun-3,0.95,2402,719,725,3949,30406
Jun-4,0.05,1204,368,518,2070,21173
Jun-4,0.5,1772,533,623,2938,25817,±31,±9,±6,±50,±254
Jun-4,0.95,2435,730,742,4004,31024
Jun-5,0.05,1213,372,526,2075,21498
Jun-5,0.5,1779,537,635,2961,26305,±32,±9,±6,±50,±262
Jun-5,0.95,2447,737,760,4024,31631
Jun-6,0.05,1213,377,535,2069,21839
Jun-6,0.5,1786,540,647,2973,26807,±32,±9,±6,±51,±269
Jun-6,0.95,2484,743,775,4044,32290
Jun-7,0.05,1226,374,543,2068,22169
Jun-7,0.5,1800,547,661,3009,27288,±33,±10,±6,±52,±277
Jun-7,0.95,2499,750,792,4065,32958
Jun-8,0.05,1224,375,554,2076,22526
Jun-8,0.5,1804,549,673,3031,27782,±33,±10,±7,±52,±284
Jun-8,0.95,2504,753,810,4134,33634
Jun-9,0.05,1233,375,567,2093,22845
Jun-9,0.5,1829,552,686,3047,28276,±33,±10,±7,±53,±292
Jun-9,0.95,2519,762,824,4153,34302
Jun-10,0.05,1229,382,578,2108,23210
Jun-10,0.5,1836,557,699,3065,28786,±33,±10,±7,±54,±300
Jun-10,0.95,2521,768,846,4165,34887
Jun-11,0.05,1223,381,587,2114,23585
Jun-11,0.5,1843,560,712,3081,29252,±34,±10,±7,±54,±308
Jun-11,0.95,2552,772,864,4192,35543
Jun-12,0.05,1229,383,596,2126,23962
Jun-12,0.5,1856,561,725,3103,29758,±34,±10,±7,±55,±316
Jun-12,0.95,2567,779,877,4271,36233
Jun-13,0.05,1236,382,606,2124,24284
Jun-13,0.5,1860,567,739,3119,30233,±34,±10,±8,±55,±325
Jun-13,0.95,2605,783,897,4296,36983
Jun-14,0.05,1241,388,615,2131,24609
Jun-14,0.5,1873,571,753,3142,30731,±35,±10,±8,±56,±333
Jun-14,0.95,2615,792,912,4325,37661
Jun-15,0.05,1248,389,623,2137,24981
Jun-15,0.5,1883,574,765,3159,31256,±35,±10,±8,±57,±341
Jun-15,0.95,2641,792,928,4344,38321
Jun-16,0.05,1259,386,637,2141,25401
Jun-16,0.5,1895,575,779,3181,31785,±36,±11,±8,±57,±350
Jun-16,0.95,2642,797,952,4380,39010
Jun-17,0.05,1254,388,646,2141,25744
Jun-17,0.5,1909,578,794,3196,32321,±36,±11,±8,±58,±358
Jun-17,0.95,2650,802,968,4403,39830
Jun-18,0.05,1253,385,659,2152,26104
Jun-18,0.5,1930,580,806,3210,32829,±37,±11,±9,±59,±367
Jun-18,0.95,2678,812,987,4428,40548
Jun-19,0.05,1255,390,669,2147,26433
Jun-19,0.5,1936,584,821,3236,33362,±37,±11,±9,±59,±375
Jun-19,0.95,2704,815,1003,4474,41201
Jun-20,0.05,1265,387,678,2170,26803
Jun-20,0.5,1938,592,834,3250,33885,±38,±11,±9,±60,±384
Jun-20,0.95,2727,830,1020,4492,41967
Jun-21,0.05,1252,388,687,2172,27152
Jun-21,0.5,1950,592,847,3272,34405,±38,±11,±9,±61,±393
Jun-21,0.95,2763,836,1040,4530,42605
Jun-22,0.05,1253,389,695,2157,27460
Jun-22,0.5,1965,599,861,3292,34966,±38,±11,±9,±62,±402
Jun-22,0.95,2767,840,1060,4565,43164
Jun-23,0.05,1258,388,699,2170,27836
Jun-23,0.5,1974,600,876,3313,35498,±39,±11,±10,±62,±412
Jun-23,0.95,2754,846,1080,4612,43813
Jun-24,0.05,1269,393,711,2169,28275
Jun-24,0.5,1986,605,892,3323,36091,±39,±12,±10,±63,±421
Jun-24,0.95,2759,846,1102,4619,44673
Jun-25,0.05,1267,389,717,2182,28646
Jun-25,0.5,2002,608,906,3344,36644,±39,±12,±10,±64,±430
Jun-25,0.95,2795,852,1120,4665,45244
Jun-26,0.05,1266,392,725,2177,29012
Jun-26,0.5,2011,613,922,3359,37186,±40,±12,±10,±64,±440
Jun-26,0.95,2808,859,1141,4713,46003
Jun-27,0.05,1275,394,736,2203,29442
Jun-27,0.5,2035,615,937,3391,37728,±40,±12,±11,±65,±449
Jun-27,0.95,2822,865,1162,4742,46591
Jun-28,0.05,1289,398,744,2205,29843
Jun-28,0.5,2049,619,950,3401,38304,±41,±12,±11,±66,±459
Jun-28,0.95,2869,868,1179,4775,47296
Jun-29,0.05,1271,399,752,2209,30248
Jun-29,0.5,2077,622,964,3439,38861,±41,±12,±11,±66,±469
Jun-29,0.95,2907,877,1206,4757,48037
Jun-30,0.05,1279,400,763,2209,30619
Jun-30,0.5,2075,624,981,3449,39452,±42,±12,±11,±67,±479
Jun-30,0.95,2930,882,1228,4791,48879
Jul-1,0.05,1269,396,776,2220,30979
