Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Jun-11,0.5,1793,547,695,3030,28479,±36,±10,±7,±57,±316
Jun-11,0.95,2528,754,828,4099,34555
Jun-12,0.05,1151,350,568,1948,22621
Jun-12,0.5,1808,549,707,3043,28957,±36,±11,±8,±58,±325
Jun-12,0.95,2530,757,844,4155,35141
Jun-13,0.05,1148,356,573,1966,22961
Jun-13,0.5,1814,552,719,3063,29456,±36,±11,±8,±59,±334
Jun-13,0.95,2531,769,859,4198,35872
Jun-14,0.05,1149,356,581,1972,23270
Jun-14,0.5,1819,557,731,3075,29942,±37,±11,±8,±60,±343
Jun-14,0.95,2580,770,869,4247,36548
Jun-15,0.05,1154,356,587,1980,23652
Jun-15,0.5,1827,556,746,3087,30429,±37,±11,±8,±61,±352
Jun-15,0.95,2603,779,894,4284,37224
Jun-16,0.05,1157,357,595,1981,23961
Jun-16,0.5,1843,559,760,3112,30908,±38,±11,±8,±61,±360
Jun-16,0.95,2621,778,908,4330,37841
Jun-17,0.05,1161,359,607,1974,24272
Jun-17,0.5,1847,561,773,3136,31403,±39,±11,±9,±62,±370
Jun-17,0.95,2645,780,929,4353,38694
Jun-18,0.05,1157,361,613,2010,24590
Jun-18,0.5,1871,564,787,3157,31941,±39,±11,±9,±63,±379
Jun-18,0.95,2670,793,951,4368,39248
Jun-19,0.05,1160,370,620,2015,24980
Jun-19,0.5,1881,569,801,3170,32494,±40,±11,±9,±63,±388
Jun-19,0.95,2688,802,960,4444,39992
Jun-20,0.05,1164,368,630,2011,25272
Jun-20,0.5,1893,575,813,3197,32971,±40,±12,±9,±64,±398
Jun-20,0.95,2702,803,984,4484,40738
Jun-21,0.05,1188,364,638,2012,25581
Jun-21,0.5,1916,580,827,3206,33503,±40,±12,±10,±65,±408
Jun-21,0.95,2699,813,1002,4470,41387
Jun-22,0.05,1184,365,648,2021,25900
Jun-22,0.5,1921,587,841,3224,34059,±41,±12,±10,±66,±417
Jun-22,0.95,2748,841,1014,4487,42134
Jun-23,0.05,1165,362,655,2026,26211
Jun-23,0.5,1935,588,855,3227,34560,±41,±12,±10,±67,±427
Jun-23,0.95,2737,842,1036,4593,42767
Jun-24,0.05,1211,367,667,2023,26484
Jun-24,0.5,1954,591,869,3263,35087,±41,±12,±10,±67,±437
Jun-24,0.95,2755,847,1053,4622,43517
Jun-25,0.05,1203,372,680,2044,26848
Jun-25,0.5,1974,597,880,3277,35589,±41,±12,±11,±68,±447
Jun-25,0.95,2766,855,1077,4657,44230
Jun-26,0.05,1191,370,690,2050,27165
