Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Jul-9,0.5,4493,1325,1818,7328,74002,±79,±23,±22,±124,±909
Jul-9,0.95,6100,1771,2262,9808,92081
Jul-10,0.05,3107,917,1422,5131,57284
Jul-10,0.5,4553,1337,1851,7402,75211,±80,±23,±22,±126,±928
Jul-10,0.95,6188,1808,2289,9940,93855
Jul-11,0.05,3132,930,1442,5164,58503
Jul-11,0.5,4601,1350,1881,7475,76441,±81,±23,±23,±128,±948
Jul-11,0.95,6229,1833,2320,10060,95524
Jul-12,0.05,3158,942,1469,5180,59425
Jul-12,0.5,4645,1366,1912,7556,77667,±82,±24,±23,±129,±968
Jul-12,0.95,6323,1834,2367,10186,97159
Jul-13,0.05,3196,946,1493,5236,60660
Jul-13,0.5,4707,1376,1942,7639,78856,±82,±24,±24,±131,±989
Jul-13,0.95,6373,1869,2406,10272,98811
Jul-14,0.05,3244,960,1519,5263,60931
Jul-14,0.5,4752,1395,1975,7698,80092,±83,±24,±24,±133,±1009
Jul-14,0.95,6415,1893,2439,10372,100620
Jul-15,0.05,3295,982,1541,5329,61852
Jul-15,0.5,4803,1412,2007,7779,81416,±84,±25,±25,±135,±1030
Jul-15,0.95,6465,1924,2491,10527,102186
Jul-16,0.05,3351,954,1562,5369,62750
Jul-16,0.5,4848,1424,2044,7847,82682,±85,±25,±25,±136,±1051
Jul-16,0.95,6491,1955,2513,10584,103873
Jul-17,0.05,3378,969,1581,5425,63687
Jul-17,0.5,4886,1440,2076,7909,83867,±87,±26,±26,±138,±1072
Jul-17,0.95,6653,1961,2561,10704,105534
Jul-18,0.05,3419,972,1608,5463,64614
Jul-18,0.5,4935,1447,2109,8021,85129,±88,±26,±27,±140,±1094
Jul-18,0.95,6731,1982,2608,10806,107317
Jul-19,0.05,3378,987,1630,5583,65552
Jul-19,0.5,4971,1462,2142,8091,86422,±89,±26,±27,±141,±1116
Jul-19,0.95,6773,1984,2665,10836,109040
Jul-20,0.05,3462,1006,1648,5662,66508
Jul-20,0.5,5028,1480,2173,8160,87767,±90,±26,±28,±143,±1138
Jul-20,0.95,6855,2016,2692,11037,111025
Jul-21,0.05,3534,1018,1674,5660,67460
Jul-21,0.5,5077,1492,2210,8243,89154,±90,±26,±28,±145,±1161
Jul-21,0.95,6914,2041,2754,11119,112917
Jul-22,0.05,3467,1034,1698,5751,68400
Jul-22,0.5,5136,1508,2246,8325,90464,±91,±27,±29,±147,±1183
Jul-22,0.95,7007,2064,2818,11272,114529
Jul-23,0.05,3484,1061,1714,5802,69337
Jul-23,0.5,5182,1525,2283,8418,91864,±92,±27,±29,±149,±1206
Jul-23,0.95,7071,2087,2866,11436,116295
Jul-24,0.05,3509,1054,1745,5829,70282
Jul-24,0.5,5223,1542,2318,8490,93197,±93,±27,±30,±150,±1229
Jul-24,0.95,7147,2099,2927,11570,118063
Jul-25,0.05,3525,1079,1769,5924,71241
Jul-25,0.5,5281,1552,2356,8570,94632,±94,±28,±31,±152,±1253
Jul-25,0.95,7241,2122,2976,11737,119856
Jul-26,0.05,3540,1076,1787,5902,72183
Jul-26,0.5,5320,1573,2388,8647,96054,±95,±28,±31,±154,±1277
Jul-26,0.95,7353,2133,3016,11845,121671
Jul-27,0.05,3568,1105,1815,5957,73202
Jul-27,0.5,5362,1586,2425,8757,97454,±96,±28,±32,±155,±1300
Jul-27,0.95,7412,2167,3064,11938,123480
Jul-28,0.05,3592,1092,1848,5985,74224
Jul-28,0.5,5413,1607,2465,8849,98859,±97,±29,±32,±157,±1325
Jul-28,0.95,7432,2177,3133,12052,125184
Jul-29,0.05,3617,1087,1885,5974,75281
Jul-29,0.5,5489,1627,2501,8948,100341,±99,±29,±33,±159,±1349
Jul-29,0.95,7536,2215,3156,12196,127055
Jul-30,0.05,3661,1103,1901,6006,76275
Jul-30,0.5,5528,1638,2541,9027,101776,±99,±29,±34,±161,±1374
Jul-30,0.95,7641,2232,3206,12335,128874
Jul-31,0.05,3728,1105,1927,6060,77321
Jul-31,0.5,5616,1651,2577,9096,103289,±100,±29,±34,±162,±1399
Jul-31,0.95,7593,2259,3254,12469,130818
Aug-1,0.05,3741,1114,1951,6150,78394
Aug-1,0.5,5669,1667,2619,9178,104795,±102,±30,±35,±164,±1424
Aug-1,0.95,7770,2287,3286,12595,132849
Aug-2,0.05,3751,1126,1982,6197,79501
Aug-2,0.5,5740,1678,2663,9236,106423,±103,±30,±36,±165,±1450
Aug-2,0.95,7727,2290,3335,12700,134390
Aug-3,0.05,3799,1126,2026,6224,80587
Aug-3,0.5,5786,1700,2701,9354,107994,±104,±31,±36,±167,±1475
Aug-3,0.95,7939,2328,3397,12846,136400
Aug-4,0.05,3867,1134,2057,6314,81251
Aug-4,0.5,5839,1716,2742,9458,109578,±106,±31,±37,±169,±1501
Aug-4,0.95,7985,2342,3453,12970,138481
Aug-5,0.05,3829,1152,2079,6321,82405
Aug-5,0.5,5908,1727,2784,9550,111181,±107,±31,±38,±171,±1528
Aug-5,0.95,8093,2344,3513,13120,140725
Aug-6,0.05,3889,1160,2107,6368,83634
Aug-6,0.5,5952,1750,2827,9687,112663,±108,±32,±38,±173,±1555
Aug-6,0.95,8200,2377,3566,13300,142743
Aug-7,0.05,3981,1167,2128,6443,84784
Aug-7,0.5,6008,1762,2869,9779,114187,±110,±32,±39,±176,±1583
Aug-7,0.95,8219,2418,3636,13276,145001
Aug-8,0.05,3981,1170,2168,6497,85982
Aug-8,0.5,6049,1788,2910,9881,115829,±111,±33,±40,±177,±1610
Aug-8,0.95,8375,2437,3704,13501,146906
Aug-9,0.05,4033,1187,2191,6534,86780
Aug-9,0.5,6115,1808,2947,9999,117566,±112,±33,±40,±179,±1638
Aug-9,0.95,8558,2457,3761,13609,149259
Aug-10,0.05,4117,1192,2202,6605,87993
Aug-10,0.5,6198,1822,2990,10086,119239,±114,±33,±41,±181,±1666
Aug-10,0.95,8622,2479,3806,13773,150946
Aug-11,0.05,4144,1205,2229,6663,89237
Aug-11,0.5,6261,1846,3035,10175,120787,±115,±34,±42,±184,±1695
Aug-11,0.95,8706,2513,3867,13940,153743
