Id,Latitude,Longitude,Quantity,Date,Status
49.174-24.602,49.174,24.602,93,May-12,Under treatment
49.113-24.602,49.113,24.602,49,May-12,Under treatment
49.052-24.602,49.052,24.602,1,May-12,Under treatment
48.747-24.602,48.747,24.602,1,May-12,Under treatment
48.686-24.602,48.686,24.602,7,May-12,Under treatment
48.625-24.602,48.625,24.602,6,May-12,Under treatment
49.235-24.693,49.235,24.693,14,May-12,Under treatment
49.174-24.693,49.174,24.693,34,May-12,Under treatment
49.113-24.693,49.113,24.693,10,May-12,Under treatment
49.052-24.693,49.052,24.693,3,May-12,Under treatment
48.930-24.693,48.930,24.693,3,May-12,Under treatment
48.869-24.693,48.869,24.693,4,May-12,Under treatment
48.686-24.693,48.686,24.693,5,May-12,Under treatment
48.625-24.693,48.625,24.693,1,May-12,Under treatment
49.235-24.784,49.235,24.784,1,May-12,Under treatment
49.052-24.784,49.052,24.784,1,May-12,Under treatment
48.930-24.784,48.930,24.784,22,May-12,Under treatment
48.869-24.784,48.869,24.784,32,May-12,Under treatment
48.808-24.784,48.808,24.784,8,May-12,Under treatment
48.564-24.784,48.564,24.784,2,May-12,Under treatment
48.930-24.875,48.930,24.875,38,May-12,Under treatment
48.869-24.875,48.869,24.875,32,May-12,Under treatment
48.808-24.875,48.808,24.875,7,May-12,Under treatment
48.564-24.875,48.564,24.875,17,May-12,Under treatment
48.503-24.875,48.503,24.875,1,May-12,Under treatment
49.723-24.967,49.723,24.967,1,May-12,Under treatment
49.662-24.967,49.662,24.967,11,May-12,Under treatment
49.601-24.967,49.601,24.967,12,May-12,Under treatment
48.930-24.967,48.930,24.967,13,May-12,Under treatment
48.869-24.967,48.869,24.967,2,May-12,Under treatment
48.564-24.967,48.564,24.967,14,May-12,Under treatment
49.662-25.058,49.662,25.058,37,May-12,Under treatment
49.601-25.058,49.601,25.058,24,May-12,Under treatment
49.540-25.058,49.540,25.058,1,May-12,Under treatment
48.564-25.058,48.564,25.058,1,May-12,Under treatment
49.601-25.149,49.601,25.149,11,May-12,Under treatment
49.540-25.149,49.540,25.149,1,May-12,Under treatment
49.601-25.240,49.601,25.240,3,May-12,Under treatment
49.662-25.696,49.662,25.696,2,May-12,Under treatment
48.747-25.879,48.747,25.879,6,May-12,Under treatment
48.686-25.879,48.686,25.879,11,May-12,Under treatment
48.808-25.970,48.808,25.970,1,May-12,Under treatment
48.747-25.970,48.747,25.970,28,May-12,Under treatment
48.686-25.970,48.686,25.970,59,May-12,Under treatment
48.930-26.061,48.930,26.061,1,May-12,Under treatment
48.869-26.061,48.869,26.061,25,May-12,Under treatment
48.808-26.061,48.808,26.061,80,May-12,Under treatment
48.747-26.061,48.747,26.061,103,May-12,Under treatment
48.686-26.061,48.686,26.061,46,May-12,Under treatment
48.625-26.061,48.625,26.061,5,May-12,Under treatment
48.564-26.061,48.564,26.061,11,May-12,Under treatment
48.503-26.061,48.503,26.061,2,May-12,Under treatment
48.442-26.061,48.442,26.061,4,May-12,Under treatment
48.381-26.061,48.381,26.061,1,May-12,Under treatment
48.808-26.152,48.808,26.152,14,May-12,Under treatment
48.747-26.152,48.747,26.152,38,May-12,Under treatment
48.686-26.152,48.686,26.152,21,May-12,Under treatment
48.625-26.152,48.625,26.152,12,May-12,Under treatment
48.564-26.152,48.564,26.152,21,May-12,Under treatment
48.503-26.152,48.503,26.152,32,May-12,Under treatment
48.442-26.152,48.442,26.152,56,May-12,Under treatment
48.381-26.152,48.381,26.152,2,May-12,Under treatment
48.320-26.152,48.320,26.152,30,May-12,Under treatment
48.747-26.243,48.747,26.243,2,May-12,Under treatment
48.564-26.243,48.564,26.243,4,May-12,Under treatment
48.503-26.243,48.503,26.243,23,May-12,Under treatment
48.442-26.243,48.442,26.243,50,May-12,Under treatment
48.381-26.243,48.381,26.243,6,May-12,Under treatment
48.320-26.243,48.320,26.243,35,May-12,Under treatment
48.259-26.243,48.259,26.243,2,May-12,Under treatment
49.357-28.341,49.357,28.341,2,May-12,Under treatment
49.296-28.341,49.296,28.341,2,May-12,Under treatment
49.418-28.432,49.418,28.432,1,May-12,Under treatment
49.357-28.432,49.357,28.432,8,May-12,Under treatment
49.296-28.432,49.296,28.432,16,May-12,Under treatment
49.235-28.432,49.235,28.432,1,May-12,Under treatment
49.113-28.432,49.113,28.432,6,May-12,Under treatment
49.052-28.432,49.052,28.432,1,May-12,Under treatment
49.479-28.524,49.479,28.524,1,May-12,Under treatment
49.418-28.524,49.418,28.524,8,May-12,Under treatment
49.357-28.524,49.357,28.524,13,May-12,Under treatment
49.235-28.524,49.235,28.524,17,May-12,Under treatment
49.174-28.524,49.174,28.524,11,May-12,Under treatment
49.113-28.524,49.113,28.524,34,May-12,Under treatment
49.052-28.524,49.052,28.524,4,May-12,Under treatment
49.357-28.615,49.357,28.615,5,May-12,Under treatment
49.296-28.615,49.296,28.615,24,May-12,Under treatment
49.235-28.615,49.235,28.615,4,May-12,Under treatment
49.174-28.615,49.174,28.615,43,May-12,Under treatment
49.113-28.615,49.113,28.615,129,May-12,Under treatment
49.052-28.615,49.052,28.615,70,May-12,Under treatment
48.991-28.615,48.991,28.615,3,May-12,Under treatment
49.357-28.706,49.357,28.706,1,May-12,Under treatment
49.296-28.706,49.296,28.706,19,May-12,Under treatment
49.235-28.706,49.235,28.706,12,May-12,Under treatment
49.174-28.706,49.174,28.706,37,May-12,Under treatment
49.113-28.706,49.113,28.706,54,May-12,Under treatment
49.052-28.706,49.052,28.706,43,May-12,Under treatment
48.991-28.706,48.991,28.706,11,May-12,Under treatment
48.930-28.706,48.930,28.706,2,May-12,Under treatment
48.869-28.706,48.869,28.706,1,May-12,Under treatment
49.357-28.797,49.357,28.797,23,May-12,Under treatment
49.296-28.797,49.296,28.797,36,May-12,Under treatment
49.235-28.797,49.235,28.797,54,May-12,Under treatment
49.174-28.797,49.174,28.797,4,May-12,Under treatment
49.113-28.797,49.113,28.797,1,May-12,Under treatment
49.052-28.797,49.052,28.797,17,May-12,Under treatment
48.930-28.797,48.930,28.797,14,May-12,Under treatment
48.808-28.797,48.808,28.797,2,May-12,Under treatment
49.357-28.888,49.357,28.888,14,May-12,Under treatment
49.296-28.888,49.296,28.888,1,May-12,Under treatment
49.235-28.888,49.235,28.888,3,May-12,Under treatment
48.930-28.888,48.930,28.888,19,May-12,Under treatment
48.869-28.888,48.869,28.888,15,May-12,Under treatment
48.930-28.980,48.930,28.980,1,May-12,Under treatment
48.869-28.980,48.869,28.980,7,May-12,Under treatment
48.808-28.980,48.808,28.980,1,May-12,Under treatment
50.455-29.892,50.455,29.892,5,May-12,Under treatment
50.394-29.892,50.394,29.892,5,May-12,Under treatment
50.333-29.892,50.333,29.892,1,May-12,Under treatment
50.516-29.983,50.516,29.983,1,May-12,Under treatment
50.455-29.983,50.455,29.983,27,May-12,Under treatment
50.394-29.983,50.394,29.983,12,May-12,Under treatment
50.821-30.074,50.821,30.074,2,May-12,Under treatment
50.760-30.074,50.760,30.074,2,May-12,Under treatment
50.516-30.074,50.516,30.074,2,May-12,Under treatment
50.455-30.074,50.455,30.074,23,May-12,Under treatment
50.394-30.074,50.394,30.074,22,May-12,Under treatment
50.333-30.074,50.333,30.074,1,May-12,Under treatment
50.211-30.074,50.211,30.074,6,May-12,Under treatment
50.882-30.165,50.882,30.165,20,May-12,Under treatment
50.821-30.165,50.821,30.165,23,May-12,Under treatment
50.760-30.165,50.760,30.165,5,May-12,Under treatment
50.516-30.165,50.516,30.165,1,May-12,Under treatment
50.455-30.165,50.455,30.165,22,May-12,Under treatment
50.394-30.165,50.394,30.165,9,May-12,Under treatment
50.333-30.165,50.333,30.165,5,May-12,Under treatment
50.211-30.165,50.211,30.165,17,May-12,Under treatment
50.150-30.165,50.150,30.165,54,May-12,Under treatment
50.089-30.165,50.089,30.165,1,May-12,Under treatment
49.723-30.165,49.723,30.165,5,May-12,Under treatment
49.662-30.165,49.662,30.165,12,May-12,Under treatment
50.882-30.256,50.882,30.256,2,May-12,Under treatment
50.821-30.256,50.821,30.256,3,May-12,Under treatment
50.272-30.256,50.272,30.256,1,May-12,Under treatment
50.211-30.256,50.211,30.256,21,May-12,Under treatment
50.150-30.256,50.150,30.256,94,May-12,Under treatment
50.089-30.256,50.089,30.256,6,May-12,Under treatment
49.784-30.256,49.784,30.256,22,May-12,Under treatment
49.723-30.256,49.723,30.256,52,May-12,Under treatment
49.662-30.256,49.662,30.256,16,May-12,Under treatment
50.882-30.348,50.882,30.348,1,May-12,Under treatment
50.272-30.348,50.272,30.348,3,May-12,Under treatment
50.211-30.348,50.211,30.348,8,May-12,Under treatment
50.150-30.348,50.150,30.348,9,May-12,Under treatment
49.845-30.348,49.845,30.348,1,May-12,Under treatment
49.784-30.348,49.784,30.348,12,May-12,Under treatment
49.723-30.348,49.723,30.348,17,May-12,Under treatment
49.662-30.348,49.662,30.348,14,May-12,Under treatment
50.516-30.439,50.516,30.439,1,May-12,Under treatment
50.272-30.439,50.272,30.439,6,May-12,Under treatment
50.211-30.439,50.211,30.439,35,May-12,Under treatment
50.150-30.439,50.150,30.439,22,May-12,Under treatment
49.784-30.439,49.784,30.439,3,May-12,Under treatment
49.723-30.439,49.723,30.439,21,May-12,Under treatment
49.662-30.439,49.662,30.439,4,May-12,Under treatment
50.760-30.530,50.760,30.530,2,May-12,Under treatment
50.516-30.530,50.516,30.530,14,May-12,Under treatment
50.455-30.530,50.455,30.530,1,May-12,Under treatment
50.394-30.530,50.394,30.530,1,May-12,Under treatment
50.272-30.530,50.272,30.530,16,May-12,Under treatment
50.211-30.530,50.211,30.530,17,May-12,Under treatment
50.150-30.530,50.150,30.530,14,May-12,Under treatment
50.638-30.621,50.638,30.621,17,May-12,Under treatment
50.577-30.621,50.577,30.621,75,May-12,Under treatment
50.516-30.621,50.516,30.621,246,May-12,Under treatment
50.455-30.621,50.455,30.621,22,May-12,Under treatment
50.394-30.621,50.394,30.621,6,May-12,Under treatment
50.272-30.621,50.272,30.621,22,May-12,Under treatment
50.211-30.621,50.211,30.621,7,May-12,Under treatment
50.150-30.621,50.150,30.621,4,May-12,Under treatment
50.638-30.712,50.638,30.712,4,May-12,Under treatment
50.577-30.712,50.577,30.712,37,May-12,Under treatment
50.516-30.712,50.516,30.712,104,May-12,Under treatment
50.455-30.712,50.455,30.712,23,May-12,Under treatment
50.394-30.712,50.394,30.712,14,May-12,Under treatment
50.333-30.712,50.333,30.712,1,May-12,Under treatment
50.577-30.804,50.577,30.804,1,May-12,Under treatment
50.516-30.804,50.516,30.804,30,May-12,Under treatment
50.455-30.804,50.455,30.804,12,May-12,Under treatment
50.394-30.804,50.394,30.804,29,May-12,Under treatment
50.333-30.804,50.333,30.804,8,May-12,Under treatment
50.272-30.804,50.272,30.804,13,May-12,Under treatment
46.428-30.804,46.428,30.804,1,May-12,Under treatment
49.784-34.543,49.784,34.543,3,May-12,Under treatment
49.723-34.543,49.723,34.543,2,May-12,Under treatment
49.845-34.634,49.845,34.634,6,May-12,Under treatment
49.784-34.634,49.784,34.634,36,May-12,Under treatment
49.723-34.634,49.723,34.634,37,May-12,Under treatment
49.662-34.634,49.662,34.634,9,May-12,Under treatment
49.784-34.725,49.784,34.725,11,May-12,Under treatment
49.723-34.725,49.723,34.725,5,May-12,Under treatment
48.442-34.817,48.442,34.817,3,May-12,Under treatment
48.442-34.908,48.442,34.908,2,May-12,Under treatment
48.381-34.908,48.381,34.908,1,May-12,Under treatment
48.320-34.908,48.320,34.908,1,May-12,Under treatment
48.442-34.999,48.442,34.999,44,May-12,Under treatment
48.381-34.999,48.381,34.999,151,May-12,Under treatment
48.320-34.999,48.320,34.999,56,May-12,Under treatment
48.442-35.090,48.442,35.090,22,May-12,Under treatment
48.381-35.090,48.381,35.090,41,May-12,Under treatment
48.320-35.090,48.320,35.090,18,May-12,Under treatment
48.442-35.181,48.442,35.181,1,May-12,Under treatment
48.381-35.181,48.381,35.181,4,May-12,Under treatment
46.672-35.364,46.672,35.364,1,May-12,Under treatment
46.611-35.364,46.611,35.364,18,May-12,Under treatment
46.672-35.455,46.672,35.455,8,May-12,Under treatment
46.611-35.455,46.611,35.455,25,May-12,Under treatment
46.611-35.546,46.611,35.546,1,May-12,Under treatment
49.967-23.963,49.967,23.963,1,May-13,Under treatment
49.906-23.963,49.906,23.963,8,May-13,Under treatment
50.028-24.054,50.028,24.054,14,May-13,Under treatment
49.967-24.054,49.967,24.054,9,May-13,Under treatment
49.906-24.054,49.906,24.054,12,May-13,Under treatment
49.845-24.054,49.845,24.054,5,May-13,Under treatment
50.028-24.146,50.028,24.146,1,May-13,Under treatment
49.967-24.146,49.967,24.146,2,May-13,Under treatment
49.174-24.419,49.174,24.419,1,May-13,Under treatment
49.296-24.510,49.296,24.510,17,May-13,Under treatment
49.235-24.510,49.235,24.510,13,May-13,Under treatment
49.174-24.510,49.174,24.510,20,May-13,Under treatment
49.113-24.510,49.113,24.510,15,May-13,Under treatment
49.296-24.602,49.296,24.602,38,May-13,Under treatment
49.235-24.602,49.235,24.602,43,May-13,Under treatment
49.174-24.602,49.174,24.602,87,May-13,Under treatment
49.113-24.602,49.113,24.602,52,May-13,Under treatment
49.052-24.602,49.052,24.602,1,May-13,Under treatment
48.747-24.602,48.747,24.602,1,May-13,Under treatment
48.686-24.602,48.686,24.602,6,May-13,Under treatment
48.625-24.602,48.625,24.602,6,May-13,Under treatment
49.235-24.693,49.235,24.693,16,May-13,Under treatment
49.174-24.693,49.174,24.693,29,May-13,Under treatment
49.113-24.693,49.113,24.693,11,May-13,Under treatment
49.052-24.693,49.052,24.693,3,May-13,Under treatment
48.930-24.693,48.930,24.693,3,May-13,Under treatment
48.869-24.693,48.869,24.693,6,May-13,Under treatment
48.686-24.693,48.686,24.693,5,May-13,Under treatment
49.052-24.784,49.052,24.784,1,May-13,Under treatment
48.930-24.784,48.930,24.784,25,May-13,Under treatment
48.869-24.784,48.869,24.784,28,May-13,Under treatment
48.808-24.784,48.808,24.784,8,May-13,Under treatment
48.564-24.784,48.564,24.784,2,May-13,Under treatment
48.930-24.875,48.930,24.875,39,May-13,Under treatment
48.869-24.875,48.869,24.875,35,May-13,Under treatment
48.808-24.875,48.808,24.875,6,May-13,Under treatment
48.564-24.875,48.564,24.875,16,May-13,Under treatment
48.503-24.875,48.503,24.875,1,May-13,Under treatment
49.723-24.967,49.723,24.967,1,May-13,Under treatment
49.662-24.967,49.662,24.967,11,May-13,Under treatment
49.601-24.967,49.601,24.967,10,May-13,Under treatment
48.930-24.967,48.930,24.967,12,May-13,Under treatment
48.869-24.967,48.869,24.967,3,May-13,Under treatment
48.564-24.967,48.564,24.967,14,May-13,Under treatment
49.662-25.058,49.662,25.058,34,May-13,Under treatment
49.601-25.058,49.601,25.058,21,May-13,Under treatment
48.564-25.058,48.564,25.058,1,May-13,Under treatment
49.601-25.149,49.601,25.149,11,May-13,Under treatment
49.540-25.149,49.540,25.149,1,May-13,Under treatment
49.601-25.240,49.601,25.240,4,May-13,Under treatment
49.662-25.696,49.662,25.696,2,May-13,Under treatment
48.747-25.879,48.747,25.879,5,May-13,Under treatment
48.686-25.879,48.686,25.879,12,May-13,Under treatment
48.625-25.879,48.625,25.879,1,May-13,Under treatment
48.808-25.970,48.808,25.970,1,May-13,Under treatment
48.747-25.970,48.747,25.970,25,May-13,Under treatment
48.686-25.970,48.686,25.970,61,May-13,Under treatment
48.930-26.061,48.930,26.061,2,May-13,Under treatment
48.869-26.061,48.869,26.061,30,May-13,Under treatment
48.808-26.061,48.808,26.061,82,May-13,Under treatment
48.747-26.061,48.747,26.061,100,May-13,Under treatment
48.686-26.061,48.686,26.061,45,May-13,Under treatment
48.625-26.061,48.625,26.061,3,May-13,Under treatment
48.564-26.061,48.564,26.061,10,May-13,Under treatment
48.503-26.061,48.503,26.061,1,May-13,Under treatment
48.442-26.061,48.442,26.061,4,May-13,Under treatment
48.381-26.061,48.381,26.061,1,May-13,Under treatment
48.869-26.152,48.869,26.152,1,May-13,Under treatment
48.808-26.152,48.808,26.152,13,May-13,Under treatment
48.747-26.152,48.747,26.152,37,May-13,Under treatment
48.686-26.152,48.686,26.152,16,May-13,Under treatment
48.625-26.152,48.625,26.152,13,May-13,Under treatment
48.564-26.152,48.564,26.152,17,May-13,Under treatment
48.503-26.152,48.503,26.152,28,May-13,Under treatment
48.442-26.152,48.442,26.152,50,May-13,Under treatment
48.381-26.152,48.381,26.152,2,May-13,Under treatment
48.320-26.152,48.320,26.152,39,May-13,Under treatment
48.747-26.243,48.747,26.243,2,May-13,Under treatment
48.564-26.243,48.564,26.243,4,May-13,Under treatment
48.503-26.243,48.503,26.243,21,May-13,Under treatment
48.442-26.243,48.442,26.243,54,May-13,Under treatment
48.381-26.243,48.381,26.243,8,May-13,Under treatment
48.320-26.243,48.320,26.243,37,May-13,Under treatment
48.259-26.243,48.259,26.243,2,May-13,Under treatment
49.357-28.341,49.357,28.341,2,May-13,Under treatment
49.296-28.341,49.296,28.341,4,May-13,Under treatment
49.418-28.432,49.418,28.432,1,May-13,Under treatment
49.357-28.432,49.357,28.432,9,May-13,Under treatment
49.296-28.432,49.296,28.432,16,May-13,Under treatment
49.235-28.432,49.235,28.432,1,May-13,Under treatment
49.113-28.432,49.113,28.432,10,May-13,Under treatment
49.052-28.432,49.052,28.432,1,May-13,Under treatment
49.479-28.524,49.479,28.524,1,May-13,Under treatment
49.418-28.524,49.418,28.524,8,May-13,Under treatment
49.357-28.524,49.357,28.524,17,May-13,Under treatment
49.235-28.524,49.235,28.524,21,May-13,Under treatment
49.174-28.524,49.174,28.524,8,May-13,Under treatment
49.113-28.524,49.113,28.524,34,May-13,Under treatment
49.052-28.524,49.052,28.524,3,May-13,Under treatment
49.418-28.615,49.418,28.615,1,May-13,Under treatment
49.357-28.615,49.357,28.615,4,May-13,Under treatment
49.296-28.615,49.296,28.615,25,May-13,Under treatment
49.235-28.615,49.235,28.615,5,May-13,Under treatment
49.174-28.615,49.174,28.615,42,May-13,Under treatment
49.113-28.615,49.113,28.615,135,May-13,Under treatment
49.052-28.615,49.052,28.615,79,May-13,Under treatment
48.991-28.615,48.991,28.615,4,May-13,Under treatment
49.357-28.706,49.357,28.706,1,May-13,Under treatment
49.296-28.706,49.296,28.706,21,May-13,Under treatment
49.235-28.706,49.235,28.706,16,May-13,Under treatment
49.174-28.706,49.174,28.706,38,May-13,Under treatment
49.113-28.706,49.113,28.706,52,May-13,Under treatment
49.052-28.706,49.052,28.706,47,May-13,Under treatment
48.991-28.706,48.991,28.706,9,May-13,Under treatment
48.930-28.706,48.930,28.706,3,May-13,Under treatment
48.869-28.706,48.869,28.706,1,May-13,Under treatment
49.357-28.797,49.357,28.797,22,May-13,Under treatment
49.296-28.797,49.296,28.797,34,May-13,Under treatment
49.235-28.797,49.235,28.797,50,May-13,Under treatment
49.174-28.797,49.174,28.797,5,May-13,Under treatment
49.113-28.797,49.113,28.797,1,May-13,Under treatment
49.052-28.797,49.052,28.797,16,May-13,Under treatment
48.930-28.797,48.930,28.797,16,May-13,Under treatment
48.808-28.797,48.808,28.797,1,May-13,Under treatment
49.357-28.888,49.357,28.888,16,May-13,Under treatment
49.296-28.888,49.296,28.888,3,May-13,Under treatment
49.235-28.888,49.235,28.888,3,May-13,Under treatment
48.930-28.888,48.930,28.888,25,May-13,Under treatment
48.869-28.888,48.869,28.888,16,May-13,Under treatment
48.930-28.980,48.930,28.980,1,May-13,Under treatment
48.869-28.980,48.869,28.980,6,May-13,Under treatment
50.455-29.892,50.455,29.892,5,May-13,Under treatment
50.394-29.892,50.394,29.892,5,May-13,Under treatment
50.333-29.892,50.333,29.892,1,May-13,Under treatment
50.516-29.983,50.516,29.983,2,May-13,Under treatment
50.455-29.983,50.455,29.983,22,May-13,Under treatment
50.394-29.983,50.394,29.983,12,May-13,Under treatment
50.821-30.074,50.821,30.074,3,May-13,Under treatment
50.760-30.074,50.760,30.074,2,May-13,Under treatment
50.516-30.074,50.516,30.074,3,May-13,Under treatment
50.455-30.074,50.455,30.074,25,May-13,Under treatment
50.394-30.074,50.394,30.074,23,May-13,Under treatment
50.333-30.074,50.333,30.074,1,May-13,Under treatment
50.211-30.074,50.211,30.074,7,May-13,Under treatment
50.882-30.165,50.882,30.165,20,May-13,Under treatment
50.821-30.165,50.821,30.165,27,May-13,Under treatment
50.760-30.165,50.760,30.165,5,May-13,Under treatment
50.516-30.165,50.516,30.165,2,May-13,Under treatment
50.455-30.165,50.455,30.165,24,May-13,Under treatment
50.394-30.165,50.394,30.165,10,May-13,Under treatment
50.333-30.165,50.333,30.165,5,May-13,Under treatment
50.211-30.165,50.211,30.165,17,May-13,Under treatment
50.150-30.165,50.150,30.165,50,May-13,Under treatment
50.089-30.165,50.089,30.165,2,May-13,Under treatment
49.723-30.165,49.723,30.165,6,May-13,Under treatment
49.662-30.165,49.662,30.165,10,May-13,Under treatment
50.882-30.256,50.882,30.256,2,May-13,Under treatment
50.821-30.256,50.821,30.256,3,May-13,Under treatment
50.211-30.256,50.211,30.256,26,May-13,Under treatment
50.150-30.256,50.150,30.256,86,May-13,Under treatment
50.089-30.256,50.089,30.256,5,May-13,Under treatment
49.845-30.256,49.845,30.256,1,May-13,Under treatment
49.784-30.256,49.784,30.256,20,May-13,Under treatment
49.723-30.256,49.723,30.256,52,May-13,Under treatment
49.662-30.256,49.662,30.256,16,May-13,Under treatment
50.882-30.348,50.882,30.348,1,May-13,Under treatment
50.272-30.348,50.272,30.348,1,May-13,Under treatment
50.211-30.348,50.211,30.348,5,May-13,Under treatment
50.150-30.348,50.150,30.348,8,May-13,Under treatment
49.784-30.348,49.784,30.348,10,May-13,Under treatment
49.723-30.348,49.723,30.348,17,May-13,Under treatment
49.662-30.348,49.662,30.348,14,May-13,Under treatment
50.516-30.439,50.516,30.439,1,May-13,Under treatment
50.272-30.439,50.272,30.439,5,May-13,Under treatment
50.211-30.439,50.211,30.439,29,May-13,Under treatment
50.150-30.439,50.150,30.439,19,May-13,Under treatment
49.784-30.439,49.784,30.439,4,May-13,Under treatment
49.723-30.439,49.723,30.439,26,May-13,Under treatment
49.662-30.439,49.662,30.439,3,May-13,Under treatment
50.516-30.530,50.516,30.530,15,May-13,Under treatment
50.455-30.530,50.455,30.530,2,May-13,Under treatment
50.394-30.530,50.394,30.530,1,May-13,Under treatment
50.272-30.530,50.272,30.530,20,May-13,Under treatment
50.211-30.530,50.211,30.530,16,May-13,Under treatment
50.150-30.530,50.150,30.530,16,May-13,Under treatment
50.638-30.621,50.638,30.621,14,May-13,Under treatment
50.577-30.621,50.577,30.621,75,May-13,Under treatment
50.516-30.621,50.516,30.621,246,May-13,Under treatment
50.455-30.621,50.455,30.621,26,May-13,Under treatment
50.394-30.621,50.394,30.621,4,May-13,Under treatment
50.272-30.621,50.272,30.621,22,May-13,Under treatment
50.211-30.621,50.211,30.621,6,May-13,Under treatment
50.150-30.621,50.150,30.621,3,May-13,Under treatment
50.638-30.712,50.638,30.712,3,May-13,Under treatment
50.577-30.712,50.577,30.712,41,May-13,Under treatment
50.516-30.712,50.516,30.712,104,May-13,Under treatment
50.455-30.712,50.455,30.712,20,May-13,Under treatment
50.394-30.712,50.394,30.712,14,May-13,Under treatment
50.333-30.712,50.333,30.712,2,May-13,Under treatment
50.577-30.804,50.577,30.804,4,May-13,Under treatment
50.516-30.804,50.516,30.804,30,May-13,Under treatment
50.455-30.804,50.455,30.804,17,May-13,Under treatment
50.394-30.804,50.394,30.804,28,May-13,Under treatment
50.333-30.804,50.333,30.804,8,May-13,Under treatment
50.272-30.804,50.272,30.804,9,May-13,Under treatment
46.428-30.804,46.428,30.804,1,May-13,Under treatment
49.784-34.543,49.784,34.543,3,May-13,Under treatment
49.723-34.543,49.723,34.543,1,May-13,Under treatment
49.845-34.634,49.845,34.634,6,May-13,Under treatment
49.784-34.634,49.784,34.634,35,May-13,Under treatment
49.723-34.634,49.723,34.634,35,May-13,Under treatment
49.662-34.634,49.662,34.634,6,May-13,Under treatment
49.784-34.725,49.784,34.725,12,May-13,Under treatment
49.723-34.725,49.723,34.725,5,May-13,Under treatment
48.442-34.817,48.442,34.817,4,May-13,Under treatment
48.442-34.908,48.442,34.908,2,May-13,Under treatment
48.381-34.908,48.381,34.908,1,May-13,Under treatment
48.320-34.908,48.320,34.908,1,May-13,Under treatment
48.442-34.999,48.442,34.999,45,May-13,Under treatment
48.381-34.999,48.381,34.999,159,May-13,Under treatment
48.320-34.999,48.320,34.999,56,May-13,Under treatment
48.442-35.090,48.442,35.090,21,May-13,Under treatment
48.381-35.090,48.381,35.090,40,May-13,Under treatment
48.320-35.090,48.320,35.090,18,May-13,Under treatment
48.442-35.181,48.442,35.181,1,May-13,Under treatment
48.381-35.181,48.381,35.181,4,May-13,Under treatment
46.672-35.364,46.672,35.364,1,May-13,Under treatment
46.611-35.364,46.611,35.364,19,May-13,Under treatment
46.672-35.455,46.672,35.455,8,May-13,Under treatment
46.611-35.455,46.611,35.455,25,May-13,Under treatment
46.550-35.455,46.550,35.455,1,May-13,Under treatment
46.611-35.546,46.611,35.546,1,May-13,Under treatment
49.967-23.963,49.967,23.963,1,May-14,Under treatment
49.906-23.963,49.906,23.963,6,May-14,Under treatment
50.028-24.054,50.028,24.054,16,May-14,Under treatment
49.967-24.054,49.967,24.054,10,May-14,Under treatment
49.906-24.054,49.906,24.054,11,May-14,Under treatment
49.845-24.054,49.845,24.054,5,May-14,Under treatment
50.028-24.146,50.028,24.146,1,May-14,Under treatment
49.967-24.146,49.967,24.146,4,May-14,Under treatment
49.174-24.419,49.174,24.419,1,May-14,Under treatment
49.296-24.510,49.296,24.510,16,May-14,Under treatment
49.235-24.510,49.235,24.510,12,May-14,Under treatment
49.174-24.510,49.174,24.510,20,May-14,Under treatment
49.113-24.510,49.113,24.510,15,May-14,Under treatment
49.296-24.602,49.296,24.602,35,May-14,Under treatment
49.235-24.602,49.235,24.602,43,May-14,Under treatment
49.174-24.602,49.174,24.602,85,May-14,Under treatment
49.113-24.602,49.113,24.602,53,May-14,Under treatment
49.052-24.602,49.052,24.602,2,May-14,Under treatment
48.747-24.602,48.747,24.602,1,May-14,Under treatment
48.686-24.602,48.686,24.602,4,May-14,Under treatment
48.625-24.602,48.625,24.602,5,May-14,Under treatment
49.296-24.693,49.296,24.693,1,May-14,Under treatment
49.235-24.693,49.235,24.693,16,May-14,Under treatment
49.174-24.693,49.174,24.693,28,May-14,Under treatment
49.113-24.693,49.113,24.693,11,May-14,Under treatment
49.052-24.693,49.052,24.693,3,May-14,Under treatment
48.930-24.693,48.930,24.693,2,May-14,Under treatment
48.869-24.693,48.869,24.693,5,May-14,Under treatment
48.686-24.693,48.686,24.693,3,May-14,Under treatment
49.052-24.784,49.052,24.784,1,May-14,Under treatment
48.930-24.784,48.930,24.784,25,May-14,Under treatment
48.869-24.784,48.869,24.784,25,May-14,Under treatment
48.808-24.784,48.808,24.784,8,May-14,Under treatment
48.564-24.784,48.564,24.784,2,May-14,Under treatment
48.930-24.875,48.930,24.875,36,May-14,Under treatment
48.869-24.875,48.869,24.875,36,May-14,Under treatment
48.808-24.875,48.808,24.875,5,May-14,Under treatment
48.564-24.875,48.564,24.875,15,May-14,Under treatment
49.723-24.967,49.723,24.967,1,May-14,Under treatment
49.662-24.967,49.662,24.967,11,May-14,Under treatment
49.601-24.967,49.601,24.967,9,May-14,Under treatment
48.930-24.967,48.930,24.967,10,May-14,Under treatment
48.869-24.967,48.869,24.967,3,May-14,Under treatment
48.564-24.967,48.564,24.967,15,May-14,Under treatment
49.662-25.058,49.662,25.058,30,May-14,Under treatment
49.601-25.058,49.601,25.058,20,May-14,Under treatment
48.564-25.058,48.564,25.058,1,May-14,Under treatment
49.601-25.149,49.601,25.149,9,May-14,Under treatment
